"species","life_form"
"Cyrtandra platyphylla","perennial"
"Cyrtandra tintinnabula","perennial"
"Cyrtandra wagneri","perennial"
"Cyrtandra spathulata","perennial"
"Cyrtandra munroi","perennial"
"Cyrtandra wainihaensis","no_life_form_on_database"
"Cyrtandra kealiae","perennial"
"Cyrtandra confertiflora","no_life_form_on_database"
"Cyrtandra pickeringii","perennial"
"Cyrtandra longifolia","perennial"
"Cyrtandra kaulantha","perennial"
"Cyrtandra calpidicarpa","perennial"
"Cyrtandra filipes","perennial"
"Cyrtandra thibaultii","perennial"
"Cyrtandra nukuhivensis","perennial"
"Cyrtandra jonesii","perennial"
"Cyrtandra feaniana","perennial"
"Cyrtandra aurantiicarpa","no_life_form_on_database"
"Cyrtandra richii","perennial"
"Cyrtandra pogonantha","no_life_form_on_database"
"Cyrtandra leucantha","perennial"
"Cyrtandra anthropophagorum","perennial"
"Cyrtandra pulchella","perennial"
"Cyrtandra kusaimontana","no_life_form_on_database"
"Cyrtandra occulta","perennial"
"Cyrtandra pendula","perennial"
"Cyrtandra cupulata","perennial"
"Agalmyla paucipilosa","perennial"
"Agalmyla sojoliana","perennial"
"Agalmyla glabra","perennial"
"Agalmyla bilirana","perennial"
"Agalmyla parasitica","perennial"
"Agalmyla biflora","perennial"
"Agalmyla clarkei","perennial"
"Metapetrocosmea peltata","perennial"
"Hexatheca fulva","no_life_form_on_database"
"Aeschynanthus longiflorus","perennial"
"Aeschynanthus lancilimbus","perennial"
"Aeschynanthus andersonii","perennial"
"Aeschynanthus micranthus","perennial"
"Aeschynanthus bracteatus","perennial"
"Aeschynanthus rhododendron","perennial"
"Aeschynanthus roseoflorus","perennial"
"Ridleyandra quercifolia","no_life_form_on_database"
"Ridleyandra petiolata","no_life_form_on_database"
"Ridleyandra porphyrantha","no_life_form_on_database"
"Conandron ramondioides","perennial"
"Henckelia pumila","perennial"
"Henckelia auriculata","perennial"
"Henckelia dielsii","perennial"
"Henckelia anachoreta","annual"
"Henckelia floccosa","perennial"
"Henckelia humboldtiana","perennial"
"Henckelia incana","perennial"
"Henckelia urticifolia","perennial"
"Henckelia longisepala","perennial"
"Henckelia corrugata","no_life_form_on_database"
"Microchirita hamosa","annual"
"Microchirita lavandulacea","annual"
"Microchirita involucrata","perennial"
"Microchirita caliginosa","annual"
"Streptocarpus primulifolius","perennial"
"Streptocarpus formosus","perennial"
"Streptocarpus modestus","perennial"
"Streptocarpus longiflorus","perennial"
"Streptocarpus caeruleus","perennial"
"Streptocarpus parviflorus","perennial"
"Streptocarpus cyaneus","perennial"
"Streptocarpus meyeri","perennial"
"Streptocarpus fasciatus","perennial"
"Streptocarpus aylae","no_life_form_on_database"
"Streptocarpus baudertii","perennial"
"Streptocarpus johannis","perennial"
"Streptocarpus lilliputana","no_life_form_on_database"
"Streptocarpus floribundus","perennial"
"Streptocarpus kentaniensis","perennial"
"Streptocarpus candidus","perennial"
"Streptocarpus gardenii","perennial"
"Streptocarpus polyanthus","perennial"
"Streptocarpus silvaticus","perennial"
"Streptocarpus pentherianus","perennial"
"Streptocarpus prolixus","perennial"
"Streptocarpus molweniensis","perennial"
"Streptocarpus haygarthii","perennial"
"Streptocarpus wendlandii","perennial"
"Streptocarpus saundersii","perennial"
"Streptocarpus porphyrostachys","perennial"
"Streptocarpus bindseili","no_life_form_on_database"
"Streptocarpus kungwensis","perennial"
"Streptocarpus goetzei","perennial"
"Streptocarpus compressus","perennial"
"Streptocarpus solenanthus","perennial"
"Streptocarpus grandis","perennial"
"Streptocarpus wittei de","perennial"
"Streptocarpus cooperi","perennial"
"Streptocarpus denticulatus","perennial"
"Streptocarpus dunnii","perennial"
"Streptocarpus pumilus","perennial"
"Streptocarpus erubescens","perennial"
"Streptocarpus rimicola","perennial"
"Streptocarpus fanniniae","perennial"
"Streptocarpus pusillus","perennial"
"Streptocarpus davyi","perennial"
"Streptocarpus montigena","perennial"
"Streptocarpus rexii","perennial"
"Streptocarpus bolusii","perennial"
"Streptocarpus dolichanthus","perennial"
"Streptocarpus milanjianus","perennial"
"Streptocarpus hirtinervis","perennial"
"Streptocarpus galpinii","perennial"
"Streptocarpus decipiens","perennial"
"Streptocarpus hirticapsa","perennial"
"Streptocarpus nimbicola","perennial"
"Streptocarpus burundianus","no_life_form_on_database"
"Streptocarpus albus","perennial"
"Streptocarpus bullatus","perennial"
"Streptocarpus schliebenii","perennial"
"Streptocarpus montanus","perennial"
"Streptocarpus betsiliensis","no_life_form_on_database"
"Streptocarpus exsertus","perennial"
"Streptocarpus hildebrandtii","no_life_form_on_database"
"Streptocarpus perrieri","no_life_form_on_database"
"Streptocarpus macropodus","no_life_form_on_database"
"Streptocarpus itremensis","no_life_form_on_database"
"Streptocarpus ibityensis","no_life_form_on_database"
"Streptocarpus papangae","no_life_form_on_database"
"Streptocarpus glandulosissimus","perennial"
"Streptocarpus caulescens","perennial"
"Streptocarpus buchananii","perennial"
"Streptocarpus pallidiflorus","perennial"
"Streptocarpus holstii","perennial"
"Streptocarpus stomandrus","perennial"
"Streptocarpus kirkii","perennial"
"Streptocarpus saxorum","perennial"
"Saintpaulia nitida","no_life_form_on_database"
"Saintpaulia brevipilosa","no_life_form_on_database"
"Saintpaulia ionantha subsp. velutina","no_life_form_on_database"
"Saintpaulia ionantha subsp. ionantha","no_life_form_on_database"
"Saintpaulia teitensis","no_life_form_on_database"
"Streptocarpus hilsenbergii","no_life_form_on_database"
"Streptocarpus tanala","no_life_form_on_database"
"Streptocarpus thompsonii","no_life_form_on_database"
"Streptocarpus madagascaricus","no_life_form_on_database"
"Streptocarpus andohahelensis","no_life_form_on_database"
"Acanthonema strigosum","no_life_form_on_database"
"Streptocarpus nobilis","perennial"
"Streptocarpus thysanotus","annual"
"Streptocarpus kimbozanus","annual"
"Streptocarpus elongatus","perennial"
"Streptocarpus kamerunensis","perennial"
"Paraboea havilandii","no_life_form_on_database"
"Paraboea effusa","no_life_form_on_database"
"Paraboea paniculata","no_life_form_on_database"
"Paraboea verticillata","no_life_form_on_database"
"Paraboea tarutaoensis","no_life_form_on_database"
"Paraboea suffruticosa","no_life_form_on_database"
"Paraboea burttii","no_life_form_on_database"
"Paraboea amplifolia","no_life_form_on_database"
"Paraboea vulpina","no_life_form_on_database"
"Paraboea glabra","no_life_form_on_database"
"Paraboea clarkei","no_life_form_on_database"
"Paraboea divaricata","no_life_form_on_database"
"Paraboea brachycarpa","no_life_form_on_database"
"Paraboea lanata","no_life_form_on_database"
"Paraboea laxa","no_life_form_on_database"
"Paraboea trachyphylla","no_life_form_on_database"
"Paraboea acutifolia","no_life_form_on_database"
"Paraboea birmanica","perennial"
"Paraboea glabrescens","no_life_form_on_database"
"Paraboea incudicarpa","no_life_form_on_database"
"Paraboea glandulosa","no_life_form_on_database"
"Paraboea barnettiae","no_life_form_on_database"
"Paraboea subplana","no_life_form_on_database"
"Paraboea paramartinii","perennial"
"Paraboea umbellata","no_life_form_on_database"
"Paraboea glutinosa","perennial"
"Paraboea glanduliflora","no_life_form_on_database"
"Paraboea swinhoei","perennial"
"Paraboea sinensis","perennial"
"Paraboea rufescens","perennial"
"Paraboea glabrisepala","no_life_form_on_database"
"Paraboea crassifolia","perennial"
"Paraboea neurophylla","perennial"
"Paraboea trisepala","no_life_form_on_database"
"Paraboea dictyoneura","perennial"
"Paraboea multiflora","no_life_form_on_database"
"Paraboea velutina","perennial"
"Ornithoboea arachnoidea","perennial"
"Ornithoboea wildeana","perennial"
"Orchadocarpa lilacina","perennial"
"Emarhendia bettiana","perennial"
"Streptocarpus orientalis","no_life_form_on_database"
"Damrongia lacunosa","perennial"
"Boea hygroscopica","perennial"
"Spelaeanthus chinii","no_life_form_on_database"
"Boea magellanica","perennial"
"Senyumia minutiflora","perennial"
"Kaisupeea herbacea","no_life_form_on_database"
"Rhabdothamnopsis sinensis","perennial"
"Isometrum farreri","no_life_form_on_database"
"Boea hygrometrica","no_life_form_on_database"
"Boea philippensis","no_life_form_on_database"
"Didissandra frutescens","perennial"
"Tribounia grandiflora","no_life_form_on_database"
"Tribounia venosa","no_life_form_on_database"
"Boeica ferruginea","perennial"
"Boeica multinervia","perennial"
"Boeica porosa","perennial"
"Rhynchotechum parviflorum","perennial"
"Rhynchotechum discolor","perennial"
"Platystemma violoides","annual"
"Haberlea rhodopensis","perennial"
"Ramonda nathaliae","perennial"
"Ramonda myconi","perennial"
"Jancaea heldreichii","no_life_form_on_database"
"Tetraphyllum roseum","no_life_form_on_database"
"Corallodiscus kingianus","perennial"
"Corallodiscus lanuginosus","perennial"
"Corallodiscus conchifolius","perennial"
"Jerdonia indica","no_life_form_on_database"
"Monophyllaea hirticalyx","no_life_form_on_database"
"Monophyllaea glauca","no_life_form_on_database"
"Monophyllaea horsfieldii","no_life_form_on_database"
"Monophyllaea elongata","no_life_form_on_database"
"Whytockia tsiangiana","perennial"
"Whytockia sasakii","perennial"
"Whytockia purpurascens","perennial"
"Epithema benthamii","annual"
"Epithema taiwanense","no_life_form_on_database"
"Epithema membranacea","annual"
"Epithema saxatile","annual"
"Epithema tenue","annual"
"Loxonia hirsuta","no_life_form_on_database"
"Stauranthera grandiflora","no_life_form_on_database"
"Rhynchoglossum azureum","perennial"
"Rhynchoglossum notonianum","perennial"
"Rhynchoglossum obliquum","annual"
"Columnea schimpffii","perennial"
"Columnea medicinalis","perennial"
"Columnea inaequilatera","perennial"
"Columnea picta","perennial"
"Columnea sanguinea","perennial"
"Columnea dissimilis","perennial"
"Columnea rubricalyx","perennial"
"Columnea minutiflora","perennial"
"Columnea pulchra","no_life_form_on_database"
"Columnea eubracteata","perennial"
"Columnea minor","perennial"
"Columnea crassicaulis","perennial"
"Columnea paramicola","no_life_form_on_database"
"Columnea rileyi","perennial"
"Columnea spathulata","perennial"
"Columnea byrsina","perennial"
"Columnea gloriosa","no_life_form_on_database"
"Columnea linearis","perennial"
"Columnea tenuis","perennial"
"Columnea raymondii","no_life_form_on_database"
"Columnea billbergiana","perennial"
"Columnea sulfurea","perennial"
"Columnea schiedeana","perennial"
"Columnea erythrophaea","perennial"
"Columnea harrisii","perennial"
"Columnea dressleri","perennial"
"Columnea zebrina","perennial"
"Columnea purpurata","perennial"
"Columnea orientandina","perennial"
"Columnea ulei","perennial"
"Glossoloma schultzei","perennial"
"Glossoloma tetragonum","perennial"
"Glossoloma purpureum","perennial"
"Glossoloma sprucei","perennial"
"Glossoloma grandicalyx","perennial"
"Glossoloma oblongicalyx","perennial"
"Glossoloma penduliflorum","perennial"
"Glossoloma medusaeum","perennial"
"Glossoloma carpishense","perennial"
"Glossoloma pycnosuzygium","perennial"
"Glossoloma chrysanthum","perennial"
"Glossoloma bolivianum","perennial"
"Glossoloma baguense","perennial"
"Glossoloma panamense","perennial"
"Glossoloma altescandens","perennial"
"Glossoloma ichthyoderma","perennial"
"Glossoloma serpens","perennial"
"Glossoloma martinianum","perennial"
"Drymonia ecuadorensis","perennial"
"Drymonia chiribogana","perennial"
"Drymonia peltata","perennial"
"Drymonia conchocalyx","perennial"
"Drymonia rhodoloma","perennial"
"Drymonia parviflora","perennial"
"Drymonia multiflora","perennial"
"Drymonia strigosa","perennial"
"Drymonia laciniosa","perennial"
"Drymonia macrophylla","perennial"
"Drymonia variegata","perennial"
"Drymonia dodsonii","perennial"
"Drymonia foliacea","perennial"
"Drymonia teuscheri","perennial"
"Drymonia tenuis","perennial"
"Drymonia pilifera","perennial"
"Drymonia coccinea","perennial"
"Drymonia hoppii","perennial"
"Drymonia doratostyla","perennial"
"Drymonia candida","perennial"
"Drymonia serrulata","perennial"
"Drymonia oinochrophylla","perennial"
"Drymonia coriacea","perennial"
"Drymonia lanceolata","perennial"
"Drymonia killipii","perennial"
"Drymonia warszewicziana","perennial"
"Drymonia turrialvae","perennial"
"Drymonia rubra","perennial"
"Drymonia brochidodroma","perennial"
"Drymonia urceolata","perennial"
"Drymonia ambonensis","perennial"
"Drymonia longifolia","no_life_form_on_database"
"Neomortonia rosea","perennial"
"Alloplectus aquatilis","perennial"
"Alloplectus hispidus","perennial"
"Alloplectus tessmannii","perennial"
"Pachycaulos nummularia","perennial"
"Crantzia cristata","perennial"
"Crantzia epirotes","no_life_form_on_database"
"Crantzia tigrina","perennial"
"Corytoplectus oaxacensis","perennial"
"Corytoplectus riceanus","perennial"
"Corytoplectus congestus","perennial"
"Corytoplectus cutucuensis","perennial"
"Corytoplectus capitatus","perennial"
"Alsobia punctata","perennial"
"Alsobia dianthiflora","perennial"
"Cobananthus calochlamys","no_life_form_on_database"
"Rufodorsia major","perennial"
"Rufodorsia intermedia","no_life_form_on_database"
"Oerstedina cerricola","no_life_form_on_database"
"Episcia lilacina","perennial"
"Episcia cupreata","perennial"
"Nematanthus monanthos","perennial"
"Nematanthus fluminensis","perennial"
"Nematanthus punctatus","perennial"
"Nematanthus maculatus","perennial"
"Nematanthus crassifolius","perennial"
"Nematanthus corticola","perennial"
"Nematanthus tessmannii","perennial"
"Nematanthus villosus","perennial"
"Nematanthus pycnophyllus","no_life_form_on_database"
"Nematanthus jolyanus","perennial"
"Nematanthus hirtellus","perennial"
"Nematanthus brasiliensis","perennial"
"Nematanthus wiehleri","perennial"
"Nematanthus albus","perennial"
"Nematanthus gregarius","perennial"
"Codonanthe gracilis","perennial"
"Codonanthe serrulata","perennial"
"Codonanthe devosiana","perennial"
"Codonanthe carnosa","perennial"
"Codonanthe venosa","perennial"
"Codonanthe gibbosa","perennial"
"Codonanthe cordifolia","perennial"
"Nematanthus australis","perennial"
"Nematanthus wettsteinii","perennial"
"Nematanthus serpens","perennial"
"Nematanthus fornix","perennial"
"Nematanthus sericeus","perennial"
"Nematanthus teixeiranus","perennial"
"Codonanthe macradenia","no_life_form_on_database"
"Codonanthe chiricana","no_life_form_on_database"
"Codonanthe elegans","no_life_form_on_database"
"Codonanthe corniculata","no_life_form_on_database"
"Codonanthe luteola","no_life_form_on_database"
"Codonanthe erubescens","no_life_form_on_database"
"Codonanthe calcarata","no_life_form_on_database"
"Codonanthe uleana","no_life_form_on_database"
"Codonanthe crassifolia","no_life_form_on_database"
"Codonanthopsis ulei","perennial"
"Paradrymonia anisophylla","no_life_form_on_database"
"Codonanthe caribaea","no_life_form_on_database"
"Lesia savannarum","perennial"
"Paradrymonia splendens","no_life_form_on_database"
"Paradrymonia binata","no_life_form_on_database"
"Paradrymonia fuquaiana","no_life_form_on_database"
"Paradrymonia pedunculata","no_life_form_on_database"
"Paradrymonia metamorphophylla","no_life_form_on_database"
"Nautilocalyx aeneus","perennial"
"Nautilocalyx pemphidius","no_life_form_on_database"
"Nautilocalyx whitei","no_life_form_on_database"
"Nautilocalyx melittifolius","no_life_form_on_database"
"Paradrymonia densa","no_life_form_on_database"
"Nautilocalyx coccineus","no_life_form_on_database"
"Paradrymonia buchtienii","perennial"
"Paradrymonia lineata","no_life_form_on_database"
"Paradrymonia ciliosa","perennial"
"Paradrymonia campostyla","perennial"
"Rhoogeton cyclophyllus","no_life_form_on_database"
"Rhoogeton viviparus","no_life_form_on_database"
"Lembocarpus amoenus","no_life_form_on_database"
"Cremersia platula","no_life_form_on_database"
"Sinningia allagophylla","perennial"
"Sinningia warmingii","perennial"
"Sinningia curtiflora","perennial"
"Sinningia amambayensis","perennial"
"Sinningia sellovii","perennial"
"Sinningia aggregata","perennial"
"Sinningia tubiflora","perennial"
"Sinningia sulcata","no_life_form_on_database"
"Sinningia brasiliensis","no_life_form_on_database"
"Sinningia valsuganensis","no_life_form_on_database"
"Sinningia carangolensis","no_life_form_on_database"
"Sinningia araneosa","perennial"
"Sinningia sceptrum","no_life_form_on_database"
"Sinningia elatior","perennial"
"Sinningia incarnata","perennial"
"Sinningia canastrensis","no_life_form_on_database"
"Sinningia defoliata","perennial"
"Sinningia aghensis","no_life_form_on_database"
"Sinningia pusilla","no_life_form_on_database"
"Sinningia nordestina","no_life_form_on_database"
"Sinningia barbata","no_life_form_on_database"
"Sinningia cochlearis","perennial"
"Sinningia gigantifolia","no_life_form_on_database"
"Vanhouttea brueggeri","no_life_form_on_database"
"Vanhouttea fruticulosa","perennial"
"Vanhouttea gardneri","no_life_form_on_database"
"Vanhouttea calcarata","no_life_form_on_database"
"Vanhouttea lanata","no_life_form_on_database"
"Sinningia hirsuta","perennial"
"Sinningia lindleyi","no_life_form_on_database"
"Paliavana sericiflora","perennial"
"Paliavana werdermannii","no_life_form_on_database"
"Paliavana tenuiflora","no_life_form_on_database"
"Paliavana prasinata","no_life_form_on_database"
"Sinningia kautskyi","perennial"
"Sinningia villosa","no_life_form_on_database"
"Sinningia guttata","perennial"
"Sinningia macrophylla","perennial"
"Sinningia tuberosa","perennial"
"Sinningia calcaria","perennial"
"Sinningia douglasii","perennial"
"Sinningia piresiana","perennial"
"Sinningia insularis","perennial"
"Sinningia striata","perennial"
"Sinningia nivalis","perennial"
"Sinningia polyantha","perennial"
"Sinningia leopoldii","perennial"
"Sinningia mauroana","perennial"
"Sinningia leucotricha","perennial"
"Sinningia cooperi","perennial"
"Sinningia hatschbachii","perennial"
"Sinningia iarae","perennial"
"Sinningia micans","perennial"
"Sinningia magnifica","perennial"
"Sinningia cardinalis","perennial"
"Sinningia lateritia","no_life_form_on_database"
"Sinningia globulosa","no_life_form_on_database"
"Sinningia bulbosa","no_life_form_on_database"
"Sinningia macropoda","perennial"
"Sinningia canescens","perennial"
"Sinningia lineata","perennial"
"Sinningia macrostachya","perennial"
"Sinningia reitzii","perennial"
"Sinningia conspicua","perennial"
"Sinningia eumorpha","perennial"
"Vanhouttea pendula","no_life_form_on_database"
"Vanhouttea leonii","perennial"
"Paliavana gracilis","no_life_form_on_database"
"Vanhouttea hilariana","no_life_form_on_database"
"Sinningia gerdtiana","no_life_form_on_database"
"Sinningia schiffneri","no_life_form_on_database"
"Paliavana plumerioides","perennial"
"Sphaerorrhiza burchellii","perennial"
"Sphaerorrhiza sarmentiana","perennial"
"Kohleria rugata","no_life_form_on_database"
"Kohleria spicata","perennial"
"Kohleria trianae","no_life_form_on_database"
"Kohleria peruviana","no_life_form_on_database"
"Kohleria allenii","perennial"
"Kohleria amabilis","no_life_form_on_database"
"Kohleria warszewiczii","no_life_form_on_database"
"Kohleria tigridia","perennial"
"Kohleria grandiflora","perennial"
"Kohleria villosa","no_life_form_on_database"
"Pearcea abunda","perennial"
"Pearcea sprucei","no_life_form_on_database"
"Pearcea reticulata","perennial"
"Phinaea pulchella","perennial"
"Diastema vexans","no_life_form_on_database"
"Gloxiniopsis racemosa","no_life_form_on_database"
"Mandirola multiflora","no_life_form_on_database"
"Mandirola ichthyostoma","no_life_form_on_database"
"Goyazia petraea","perennial"
"Mandirola rupestris","no_life_form_on_database"
"Seemannia nematanthodes","perennial"
"Gloxinia perennis","perennial"
"Diastema scabrum","no_life_form_on_database"
"Diastema comiferum","perennial"
"Gloxinella lindeniana","no_life_form_on_database"
"Diastema affine","perennial"
"Phinaea albolineata","no_life_form_on_database"
"Heppiella ulmifolia","perennial"
"Heppiella viscida","no_life_form_on_database"
"Nomopyle dodsonii","perennial"
"Achimenes mexicana","perennial"
"Achimenes dulcis","perennial"
"Achimenes hintoniana","no_life_form_on_database"
"Achimenes flava","perennial"
"Achimenes patens","perennial"
"Achimenes woodii","perennial"
"Achimenes pedunculata","perennial"
"Achimenes antirrhina","perennial"
"Achimenes grandiflora","perennial"
"Achimenes candida","perennial"
"Achimenes nayaritensis","perennial"
"Achimenes fimbriata","perennial"
"Achimenes admirabilis","perennial"
"Achimenes longiflora","perennial"
"Achimenes erecta","perennial"
"Achimenes misera","perennial"
"Achimenes warszewicziana","no_life_form_on_database"
"Solenophora calycosa","perennial"
"Achimenes glabrata","perennial"
"Smithiantha canarina","no_life_form_on_database"
"Smithiantha laui","no_life_form_on_database"
"Smithiantha multiflora","no_life_form_on_database"
"Smithiantha aurantiaca","no_life_form_on_database"
"Eucodonia verticillata","perennial"
"Gesneria barahonensis","perennial"
"Gesneria acaulis","perennial"
"Gesneria reticulata","perennial"
"Gesneria cuneifolia","no_life_form_on_database"
"Gesneria humilis","perennial"
"Gesneria pulverulenta","perennial"
"Gesneria cubensis","perennial"
"Gesneria ekmanii","perennial"
"Gesneria fruticosa","perennial"
"Gesneria decapleura","perennial"
"Gesneria clandestina","perennial"
"Gesneria onychocalyx","no_life_form_on_database"
"Gesneria calycosa","perennial"
"Gesneria pedunculosa","perennial"
"Gesneria jamaicensis","perennial"
"Pheidonocarpa corymbosa","perennial"
"Bellonia aspera","perennial"
"Gesneria viridiflora subsp. quisqueyana","no_life_form_on_database"
"Rhytidophyllum crenulatum","perennial"
"Rhytidophyllum exsertum","perennial"
"Gesneria citrina","no_life_form_on_database"
"Gesneria tuberosa","no_life_form_on_database"
"Gesneria rupincola","no_life_form_on_database"
"Rhytidophyllum grandiflorum","perennial"
"Rhytidophyllum vernicosum","no_life_form_on_database"
"Rhytidophyllum berteroanum","no_life_form_on_database"
"Rhytidophyllum asperum","no_life_form_on_database"
"Rhytidophyllum petiolare","no_life_form_on_database"
"Coronanthera squamata","no_life_form_on_database"
"Coronanthera aspera","perennial"
"Coronanthera pancheri","perennial"
"Coronanthera deltoidifolia","perennial"
"Coronanthera clarkeana","no_life_form_on_database"
"Coronanthera sericea","perennial"
"Depanthus glaber","perennial"
"Negria rhabdothamnoides","perennial"
"Lenbrassia australiana","no_life_form_on_database"
"Asteranthera ovata","perennial"
"Fieldia australis","perennial"
"Sarmienta scandens","perennial"
"Besleria divaricata","perennial"
"Besleria variabilis","perennial"
"Besleria rotundifolia","no_life_form_on_database"
"Besleria notabilis","perennial"
"Besleria formicaria","perennial"
"Besleria formosa","no_life_form_on_database"
"Besleria gracilenta","no_life_form_on_database"
"Besleria ovalifolia","no_life_form_on_database"
"Besleria aggregata","perennial"
"Besleria modica","perennial"
"Besleria solanoides","perennial"
"Besleria angustiflora","perennial"
"Besleria emendata","no_life_form_on_database"
"Besleria melancholica","no_life_form_on_database"
"Besleria tambensis","perennial"
"Besleria lutea","perennial"
"Besleria mortoniana","perennial"
"Besleria pendula","perennial"
"Cremosperma humidum","perennial"
"Cremosperma castroanum","perennial"
"Cremosperma veraguanum","perennial"
"Cremosperma hirsutissimum","perennial"
"Cremosperma nobile","perennial"
