"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Cardamine enneaphyllos","perennial",22,3.46017,0.276929,0.059041,0.010008
"Cardamine fallax","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine fialae","annual",1,3.7612,NA,NA,0.220168
"Cardamine flexuosa","annual",261,3.249085,0.408731,0.0253,0.000844
"Cardamine fragariifolia","perennial",9,4.198162,0.269103,0.089701,0.024463
"Cardamine franchetiana","perennial",7,4.509754,0.26543,0.100323,0.031453
"Cardamine fulcrata","perennial",26,4.192159,0.339056,0.066494,0.008468
"Cardamine gallaecica","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine glacialis","perennial",22,3.178757,0.651575,0.138916,0.010008
"Cardamine glanduligera","perennial",12,3.665666,0.192002,0.055426,0.018347
"Cardamine glandulosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine glauca","perennial",1,3.78419,NA,NA,0.220168
"Cardamine glechomifolia","perennial",1,4.317488,NA,NA,0.220168
"Cardamine graeca","annual",49,3.835677,0.559795,0.079971,0.004493
"Cardamine granulosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine griffithii","perennial",25,4.271036,0.244504,0.048901,0.008807
"Cardamine heptaphylla","perennial",40,3.023398,0.454717,0.071897,0.005504
"Cardamine hirsuta","annual",492,3.608445,0.548807,0.024742,0.000447
"Cardamine impatiens","annual",371,3.55397,0.57124,0.029657,0.000593
"Cardamine jamesonii","perennial",10,3.557709,0.265788,0.08405,0.022017
"Cardamine keysseri","perennial",NA,NA,NA,NA,NA
"Cardamine kitaibelii","perennial",3,3.323466,0.377585,0.217999,0.073389
"Cardamine lacustris","annual",2,2.696814,0.557524,0.394229,0.110084
"Cardamine leucantha","perennial",112,4.04524,0.480681,0.04542,0.001966
"Cardamine lihengiana","perennial",NA,NA,NA,NA,NA
"Cardamine lilacina","annual",37,3.035009,0.459643,0.075565,0.00595
"Cardamine longii","perennial",7,2.631033,0.380365,0.143764,0.031453
"Cardamine macrophylla","perennial",183,4.184097,0.417486,0.030861,0.001203
"Cardamine majovskii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine maritima","annual",NA,NA,NA,NA,NA
"Cardamine matthioli","perennial",15,3.479329,0.243216,0.062798,0.014678
"Cardamine microphylla","perennial",30,3.98986,0.401011,0.073214,0.007339
"Cardamine microzyga","perennial",10,4.546687,0.151479,0.047902,0.022017
"Cardamine monteluccii","annual",3,3.249646,0.606229,0.350006,0.073389
"Cardamine niigatensis","perennial",1,3.218876,NA,NA,0.220168
"Cardamine nipponica","perennial",14,3.419093,0.38518,0.102944,0.015726
"Cardamine nuttallii","perennial",31,4.210229,0.172273,0.030941,0.007102
"Cardamine obliqua","perennial",26,4.038948,0.460701,0.090351,0.008468
"Cardamine occidentalis","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine occulta","annual",6,3.988699,0.385797,0.157501,0.036695
"Cardamine oligosperma","annual",131,3.915383,0.474775,0.041481,0.001681
"Cardamine ovata","perennial",31,3.774676,0.385269,0.069196,0.007102
"Cardamine pancicii","no_life_form_on_database",1,2.944439,NA,NA,0.220168
"Cardamine papuana","perennial",7,3.3353,0.333934,0.126215,0.031453
"Cardamine parviflora","annual",221,3.251648,0.549091,0.036936,0.000996
"Cardamine pattersonii","annual",1,4.158883,NA,NA,0.220168
"Cardamine paucijuga","annual",47,3.246377,0.500476,0.073002,0.004684
"Cardamine pectinata","perennial",5,3.421333,0.394918,0.176613,0.044034
"Cardamine pedata","perennial",NA,NA,NA,NA,NA
"Cardamine pensylvanica","annual",262,3.295514,0.63459,0.039205,0.00084
"Cardamine pentaphyllos","perennial",15,3.038299,0.475739,0.122835,0.014678
"Cardamine penzesii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine plumierii","perennial",7,3.451685,0.729757,0.275822,0.031453
"Cardamine polemonioides","perennial",26,4.131415,0.31948,0.062655,0.008468
"Cardamine pratensis","perennial",559,3.345073,0.470926,0.019918,0.000394
"Cardamine prorepens","perennial",14,4.425713,0.218982,0.058525,0.015726
"Cardamine purpurea","perennial",78,4.077717,0.295359,0.033443,0.002823
"Cardamine quinquefolia","perennial",52,3.309149,0.350662,0.048628,0.004234
"Cardamine raphanifolia","perennial",13,3.224667,0.345063,0.095703,0.016936
"Cardamine resedifolia","perennial",40,3.392389,0.409025,0.064673,0.005504
"Cardamine rivularis","no_life_form_on_database",7,3.508866,0.272541,0.103011,0.031453
"Cardamine rockii","perennial",6,4.578117,0.200301,0.081773,0.036695
"Cardamine rotundifolia","perennial",19,2.624932,0.149886,0.034386,0.011588
"Cardamine rupestris","annual",NA,NA,NA,NA,NA
"Cardamine rupicola","perennial",NA,NA,NA,NA,NA
"Cardamine scutata","annual",56,3.720114,0.414083,0.055334,0.003932
"Cardamine seidlitziana","perennial",NA,NA,NA,NA,NA
"Cardamine serbica","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine sphenophylla","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine tanakae","perennial",30,3.724638,0.316859,0.05785,0.007339
"Cardamine tangutorum","perennial",43,4.521317,0.141337,0.021554,0.00512
"Cardamine tenera","perennial",14,3.445827,0.484792,0.129566,0.015726
"Cardamine torrentis","no_life_form_on_database",11,3.619891,0.501744,0.151282,0.020015
"Cardamine trichocarpa","annual",27,4.157701,0.436037,0.083915,0.008154
"Cardamine trifolia","perennial",21,3.397005,0.398349,0.086927,0.010484
"Cardamine uliginosa","perennial",25,3.537391,0.504294,0.100859,0.008807
"Cardamine umbellata","perennial",133,3.65087,0.349933,0.030343,0.001655
"Cardamine victoris","perennial",3,3.710926,0.278245,0.160645,0.073389
"Cardamine waldsteinii","perennial",3,3.573422,0.38736,0.223642,0.073389
"Cardamine wiedmanniana","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine yezoensis","perennial",21,3.870953,0.493776,0.107751,0.010484
"Cardamine yunnanensis","perennial",29,4.382323,0.247054,0.045877,0.007592
"Iodanthus pinnatifidus","perennial",NA,NA,NA,NA,NA
"Leavenworthia alabamica","annual",1,2.995732,NA,NA,0.220168
"Leavenworthia aurea","annual",NA,NA,NA,NA,NA
"Leavenworthia crassa","annual",NA,NA,NA,NA,NA
"Leavenworthia exigua","annual",NA,NA,NA,NA,NA
"Leavenworthia stylosa","annual",2,2.888826,0.078648,0.055613,0.110084
"Leavenworthia texana","annual",NA,NA,NA,NA,NA
"Leavenworthia torulosa","annual",1,2.995732,NA,NA,0.220168
"Leavenworthia uniflora","annual",13,3.013062,0.248108,0.068813,0.016936
"Nasturtium microphyllum","perennial",43,3.06558,0.397381,0.0606,0.00512
"Nasturtium officinale","perennial",186,3.640866,0.599594,0.043964,0.001184
"Ornithocarpa torulosa","no_life_form_on_database",7,4.483996,0.164044,0.062003,0.031453
"Planodes virginicum","annual",75,3.530378,0.60567,0.069937,0.002936
"Rorippa amphibia","perennial",220,3.223077,0.387043,0.026094,0.001001
"Rorippa austriaca","perennial",NA,NA,NA,NA,NA
"Rorippa divaricata","annual",NA,NA,NA,NA,NA
"Rorippa dubia","annual",102,4.220735,0.26137,0.025879,0.002159
"Rorippa indica","no_life_form_on_database",NA,NA,NA,NA,NA
"Rorippa islandica","annual",NA,NA,NA,NA,NA
"Rorippa palustris","annual",1231,3.574954,0.53875,0.015355,0.000179
"Rorippa sylvestris","perennial",264,3.292406,0.38907,0.023946,0.000834
"Selenia aurea","annual",18,3.307914,0.305329,0.071967,0.012232
"Selenia dissecta","annual",13,4.154352,0.186534,0.051735,0.016936
"Selenia grandis","annual",NA,NA,NA,NA,NA
"Selenia jonesii","annual",NA,NA,NA,NA,NA
"Selenia mexicana","no_life_form_on_database",NA,NA,NA,NA,NA
"Sisymbrella aspera","annual",34,3.563014,0.464673,0.079691,0.006476
