"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Phelipanche caesia","no_life_form_on_database",45,2.915568,0.716425,0.106798,0.006654
"Phelipanche coelestis","perennial",4,2.853883,0.450253,0.225127,0.074856
"Phelipanche georgii-reuteri","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche iberica","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche inexspectata","no_life_form_on_database",3,3.243045,0.285413,0.164783,0.099808
"Phelipanche lavandulacea","perennial",NA,NA,NA,NA,NA
"Phelipanche mutelii","annual",NA,NA,NA,NA,NA
"Phelipanche nana","annual",23,2.481563,0.900696,0.187808,0.012476
"Phelipanche nowackiana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche oxyloba","perennial",NA,NA,NA,NA,NA
"Phelipanche portoilicitana","no_life_form_on_database",NA,NA,NA,NA,NA
"Phelipanche pulchella","no_life_form_on_database",1,4.043051,NA,NA,0.299425
"Phelipanche purpurea","annual",45,3.277696,0.67641,0.100833,0.006654
"Phelipanche ramosa","perennial",38,2.616871,1.420269,0.230398,0.007678
"Phelipanche rosmarina","perennial",4,2.870668,0.498776,0.249388,0.074856
"Phelipanche tunetana","perennial",1,0.693147,NA,NA,0.299425
"Rehmannia chingii","perennial",5,3.824429,0.144659,0.064693,0.059885
"Rehmannia elata","perennial",NA,NA,NA,NA,NA
"Rehmannia henryi","perennial",6,2.820209,0.482043,0.196793,0.049904
"Rehmannia piasezkii","perennial",4,2.382562,0.603608,0.301804,0.074856
"Rehmannia solanifolia","perennial",NA,NA,NA,NA,NA
"Rhinanthus freynii","no_life_form_on_database",NA,NA,NA,NA,NA
"Rhinanthus glacialis","annual",26,4.081012,0.305402,0.059894,0.011516
"Rhinanthus minor","annual",503,3.533111,0.430025,0.019174,0.000595
"Schwalbea americana","perennial",10,4.178168,0.194976,0.061657,0.029942
"Seymeria pectinata","annual",35,4.137207,0.226977,0.038366,0.008555
"Siphonostegia chinensis","annual",185,2.635333,1.184175,0.087062,0.00161
"Siphonostegia laeta","annual",40,3.674206,0.228224,0.036085,0.007486
"Striga asiatica","annual",187,2.298859,1.19171,0.087146,0.001291
"Striga bilabiata","perennial",17,1.917383,1.036744,0.251447,0.012476
"Striga elegans","annual",29,1.913629,0.855684,0.158897,0.00788
"Striga gesnerioides","annual",NA,NA,NA,NA,NA
"Tozzia alpina","perennial",27,4.060531,0.412281,0.079344,0.01109
"Triphysaria pusilla","annual",40,1.822979,1.234099,0.195128,0.007303
"Xylocalyx asper","perennial",NA,NA,NA,NA,NA
"Xylocalyx carterae","perennial",1,0,NA,NA,0.149712
