"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Cestrum fulvescens","perennial",11,4.44161,0.10713,0.032301,0.020015
"Cestrum glanduliferum","perennial",41,4.197751,0.409209,0.063908,0.00537
"Cestrum guatemalense","perennial",10,4.359117,0.095812,0.030298,0.022017
"Cestrum inclusum","perennial",4,3.785261,0.303419,0.151709,0.055042
"Cestrum irazuense","perennial",3,4.192819,0.141933,0.081945,0.073389
"Cestrum laxum","perennial",25,4.443077,0.170281,0.034056,0.008807
"Cestrum luteovirescens","perennial",11,4.4216,0.197753,0.059625,0.020015
"Cestrum macrophyllum","perennial",8,3.727583,0.346068,0.122354,0.027521
"Cestrum megalophyllum","perennial",66,3.75516,0.490214,0.060341,0.003336
"Cestrum milciomejiae","perennial",NA,NA,NA,NA,NA
"Cestrum miradorense","perennial",3,4.362446,0.182825,0.105554,0.073389
"Cestrum mortonianum","perennial",NA,NA,NA,NA,NA
"Cestrum nocturnum","perennial",123,4.162785,0.3871,0.034904,0.00179
"Cestrum oblongifolium","perennial",27,4.36341,0.179066,0.034461,0.008154
"Cestrum pacayense","perennial",7,4.410012,0.067026,0.025333,0.031453
"Cestrum pittieri","perennial",NA,NA,NA,NA,NA
"Cestrum poasanum","perennial",3,4.071456,0.035227,0.020338,0.073389
"Cestrum regelii","perennial",5,4.458739,0.152464,0.068184,0.044034
"Cestrum rigidum","perennial",23,4.015645,0.336037,0.070069,0.009573
"Cestrum roseum","perennial",19,4.38907,0.141417,0.032443,0.011588
"Cestrum sphaerocarpum","perennial",3,3.822991,0.397035,0.229228,0.073389
"Cestrum strigillatum","perennial",201,3.72139,0.587977,0.041473,0.001095
"Cestrum thyrsoideum","perennial",25,4.601501,0.136162,0.027232,0.008807
"Cestrum tomentosum","perennial",3,4.320092,0.485293,0.280184,0.073389
"Cestrum tuerckheimii","perennial",NA,NA,NA,NA,NA
"Cestrum violaceum","perennial",2,4.005843,0.077216,0.0546,0.110084
"Cestrum virgaurea","perennial",NA,NA,NA,NA,NA
"Chamaesaracha coronopus","perennial",115,4.038043,0.354992,0.033103,0.001915
"Chamaesaracha sordida","perennial",83,4.091445,0.274854,0.030169,0.002653
"Coeloneurum ferrugineum","perennial",5,3.876017,0.234082,0.104685,0.044034
"Combera paradoxa","perennial",6,4.221591,0.110545,0.04513,0.036695
"Crenidium spinescens","perennial",6,3.582041,0.372621,0.152122,0.036695
"Cuatresia exiguiflora","perennial",21,3.639918,0.549386,0.119886,0.010484
"Cuatresia riparia","perennial",44,3.666267,0.463671,0.069901,0.005004
"Cyphanthera albicans","perennial",13,2.764088,0.490632,0.136077,0.016936
"Cyphanthera anthocercidea","perennial",2,3.020127,0.756916,0.53522,0.110084
"Cyphanthera microphylla","perennial",23,3.642712,0.42498,0.088614,0.009573
"Cyphanthera odgersii","perennial",5,3.324948,0.188679,0.08438,0.044034
"Datura bernhardii","no_life_form_on_database",NA,NA,NA,NA,NA
"Datura ceratocaula","annual",NA,NA,NA,NA,NA
"Datura discolor","annual",111,4.455533,0.267053,0.025348,0.001983
"Datura ferox","annual",NA,NA,NA,NA,NA
"Datura innoxia","annual",105,4.364767,0.321539,0.031379,0.002097
"Datura laevis","no_life_form_on_database",NA,NA,NA,NA,NA
"Datura leichhardtii","annual",NA,NA,NA,NA,NA
"Datura metel","annual",16,4.166592,0.380203,0.095051,0.01376
"Datura quercifolia","annual",59,4.403966,0.23571,0.030687,0.003732
"Datura rosei","no_life_form_on_database",NA,NA,NA,NA,NA
"Datura stramonium","annual",102,4.387043,0.399763,0.039582,0.002159
"Deprea bitteriana","perennial",7,3.621284,0.309118,0.116836,0.031453
"Deprea orinocensis","perennial",14,3.530975,0.228943,0.061188,0.015726
"Deprea paneroi","perennial",2,4.174979,0.45938,0.324831,0.110084
"Discopodium penninervium","perennial",30,4.084818,0.379164,0.069226,0.007339
"Duboisia hopwoodii","perennial",171,3.710196,0.607048,0.046422,0.001288
"Duboisia leichhardtii","perennial",23,3.75774,0.155819,0.032491,0.009573
"Duboisia myoporoides","perennial",43,3.899463,0.422922,0.064495,0.00512
"Duckeodendron cestroides","perennial",6,3.871359,0.262752,0.107268,0.036695
"Dunalia brachyacantha","perennial",30,4.431084,0.185708,0.033905,0.007339
"Dunalia obovata","perennial",NA,NA,NA,NA,NA
"Dunalia solanacea","no_life_form_on_database",NA,NA,NA,NA,NA
"Dunalia spathulata","perennial",NA,NA,NA,NA,NA
"Dunalia spinosa","perennial",18,4.546835,0.404461,0.095332,0.012232
"Dyssochroma viridiflora","perennial",33,3.953316,0.390587,0.067992,0.006672
"Eriolarynx fasciculata","perennial",NA,NA,NA,NA,NA
"Eriolarynx lorentzii","perennial",2,4.493848,0.039513,0.02794,0.110084
"Espadaea amoena","perennial",5,4.00342,0.09696,0.043362,0.044034
"Exodeconus miersii","annual",NA,NA,NA,NA,NA
"Fabiana imbricata","perennial",35,4.116564,0.534212,0.090298,0.006291
"Goetzea ekmanii","perennial",1,3.912023,NA,NA,0.220168
"Goetzea elegans","perennial",NA,NA,NA,NA,NA
"Grammosolen dixonii","perennial",15,3.317555,0.336564,0.0869,0.014678
"Grammosolen truncatus","perennial",16,3.122488,0.505127,0.126282,0.01376
"Henoonia myrtifolia","perennial",NA,NA,NA,NA,NA
"Heteranthia decipiens","perennial",6,3.604812,0.48204,0.196792,0.036695
"Hunzikeria texana","perennial",19,4.136977,0.240022,0.055065,0.011588
"Hyoscyamus albus","annual",112,3.928695,0.395328,0.037355,0.001966
"Hyoscyamus aureus","annual",NA,NA,NA,NA,NA
"Hyoscyamus desertorum","annual",NA,NA,NA,NA,NA
"Hyoscyamus leptocalyx","perennial",1,4.382027,NA,NA,0.220168
"Hyoscyamus muticus","perennial",7,4.540521,0.221329,0.083654,0.031453
"Hyoscyamus niger","annual",480,3.593257,0.565458,0.02581,0.000459
"Hyoscyamus pusillus","annual",35,4.069757,0.517069,0.087401,0.006291
"Hyoscyamus turcomanicus","perennial",2,4.050839,0.196315,0.138816,0.110084
"Iochroma australe","perennial",20,4.538217,0.122579,0.027409,0.011008
"Iochroma calycina","perennial",3,3.946569,0.117565,0.067876,0.073389
"Iochroma cardenasianum","perennial",1,4.615121,NA,NA,0.220168
"Iochroma confertiflorum","perennial",4,4.326231,0.430777,0.215389,0.055042
"Iochroma cornifolium","perennial",5,4.470548,0.29535,0.132085,0.044034
"Iochroma cyaneum","perennial",5,4.088294,0.442945,0.198091,0.044034
"Iochroma edule","perennial",3,4.36093,0.327342,0.188991,0.073389
"Iochroma ellipticum","perennial",NA,NA,NA,NA,NA
"Iochroma fuchsioides","perennial",10,3.577246,0.388678,0.122911,0.022017
"Iochroma gesnerioides","perennial",13,3.692426,0.518791,0.143887,0.016936
"Iochroma grandiflorum","perennial",8,4.050048,0.416758,0.147346,0.027521
"Iochroma lehmannii","perennial",NA,NA,NA,NA,NA
"Iochroma loxense","perennial",1,3.951244,NA,NA,0.220168
"Iochroma nitidum","perennial",NA,NA,NA,NA,NA
"Iochroma parvifolium","perennial",NA,NA,NA,NA,NA
"Iochroma salpoanum","perennial",NA,NA,NA,NA,NA
"Iochroma squamosum","perennial",NA,NA,NA,NA,NA
"Iochroma stenanthum","perennial",2,4.135135,0.5621,0.397465,0.110084
"Iochroma umbellatum","perennial",11,4.162799,0.262348,0.079101,0.020015
"Jaborosa integrifolia","perennial",27,3.790947,0.391732,0.075389,0.008154
"Jaborosa sativa","perennial",13,4.602001,0.2011,0.055775,0.016936
"Jaborosa squarrosa","perennial",6,4.584541,0.32924,0.134412,0.036695
"Jaltomata andersonii","perennial",NA,NA,NA,NA,NA
"Jaltomata antillana","annual",2,3.968687,0.080135,0.056664,0.110084
"Jaltomata aspera","perennial",NA,NA,NA,NA,NA
"Jaltomata auriculata","perennial",NA,NA,NA,NA,NA
"Jaltomata bernardelloana","perennial",1,4.488636,NA,NA,0.220168
"Jaltomata bicolor","perennial",NA,NA,NA,NA,NA
"Jaltomata biflora","perennial",NA,NA,NA,NA,NA
"Jaltomata bohsiana","perennial",1,4.574711,NA,NA,0.220168
"Jaltomata cajacayensis","perennial",NA,NA,NA,NA,NA
"Jaltomata chihuahuensis","perennial",6,4.484598,0.150212,0.061324,0.036695
"Jaltomata chotanae","perennial",NA,NA,NA,NA,NA
"Jaltomata contumacensis","perennial",1,4.532599,NA,NA,0.220168
"Jaltomata darcyana","perennial",3,4.474085,0.181842,0.104987,0.073389
"Jaltomata dendroidea","perennial",NA,NA,NA,NA,NA
"Jaltomata dentata","perennial",NA,NA,NA,NA,NA
"Jaltomata grandiflora","perennial",1,4.59512,NA,NA,0.220168
"Jaltomata guillermo-guerrae","perennial",NA,NA,NA,NA,NA
"Jaltomata herrerae","perennial",6,4.279852,0.211113,0.086187,0.036695
"Jaltomata lanata","perennial",NA,NA,NA,NA,NA
"Jaltomata leivae","perennial",NA,NA,NA,NA,NA
"Jaltomata lezamae","perennial",2,4.145773,0.577146,0.408104,0.110084
"Jaltomata lojae","perennial",2,4.521552,0.030749,0.021743,0.110084
"Jaltomata lomana","perennial",NA,NA,NA,NA,NA
"Jaltomata mionei","perennial",NA,NA,NA,NA,NA
"Jaltomata nigricolor","perennial",NA,NA,NA,NA,NA
"Jaltomata oppositifolia","perennial",NA,NA,NA,NA,NA
"Jaltomata paneroi","perennial",NA,NA,NA,NA,NA
"Jaltomata procumbens","perennial",122,4.331732,0.392156,0.035504,0.001805
"Jaltomata repandidentata","perennial",48,4.139419,0.462233,0.066718,0.004587
"Jaltomata sagastegui","perennial",1,4.532599,NA,NA,0.220168
"Jaltomata salpoensis","perennial",NA,NA,NA,NA,NA
"Jaltomata sanchez-vegae","perennial",NA,NA,NA,NA,NA
"Jaltomata sinuosa","perennial",10,3.855236,0.282681,0.089392,0.022017
"Jaltomata tayabambae","perennial",NA,NA,NA,NA,NA
"Jaltomata truxillana","perennial",NA,NA,NA,NA,NA
"Jaltomata umbellata","perennial",1,4.406719,NA,NA,0.220168
"Jaltomata ventricosa","perennial",NA,NA,NA,NA,NA
"Jaltomata viridiflora","perennial",19,3.692372,0.295405,0.067771,0.011588
"Jaltomata weberbaueri","perennial",NA,NA,NA,NA,NA
"Jaltomata yacheri","perennial",NA,NA,NA,NA,NA
"Jaltomata yungayensis","perennial",NA,NA,NA,NA,NA
"Juanulloa mexicana","perennial",39,4.146767,0.469795,0.075227,0.005645
"Larnax dilloniana","perennial",NA,NA,NA,NA,NA
"Larnax hawkesii","perennial",5,2.918347,0.259421,0.116017,0.044034
"Larnax nieva","perennial",NA,NA,NA,NA,NA
"Larnax parviflora","perennial",NA,NA,NA,NA,NA
"Larnax peruviana","perennial",11,3.063524,0.400521,0.120762,0.020015
"Larnax psilophyta","perennial",1,3.850148,NA,NA,0.220168
"Larnax purpurea","perennial",NA,NA,NA,NA,NA
"Larnax sachapapa","perennial",11,3.483193,0.476238,0.143591,0.020015
"Larnax subtriflora","perennial",5,3.7386,0.379627,0.169774,0.044034
"Larnax suffruticosa","perennial",4,3.63031,0.416404,0.208202,0.055042
"Larnax sylvarum","perennial",5,4.057371,0.08751,0.039136,0.044034
"Latua pubiflora","perennial",3,4.140327,0.289472,0.167127,0.073389
"Leptoglossis darcyana","no_life_form_on_database",NA,NA,NA,NA,NA
"Leucophysalis grandiflora","annual",NA,NA,NA,NA,NA
"Leucophysalis nana","perennial",18,3.966516,0.24026,0.05663,0.012232
"Leucophysalis viscosa","no_life_form_on_database",5,4.369119,0.205804,0.092038,0.044034
"Lycianthes acapulcensis","perennial",22,4.558561,0.112159,0.023912,0.010008
"Lycianthes acutifolia","perennial",52,3.730836,0.413393,0.057327,0.004234
"Lycianthes amatitlanensis","perennial",58,3.83396,0.455353,0.059791,0.003796
"Lycianthes asarifolia","perennial",57,3.967536,0.508421,0.067342,0.003863
"Lycianthes beckneriana","perennial",5,3.775735,0.37411,0.167307,0.044034
"Lycianthes biflora","perennial",131,4.041971,0.515245,0.045017,0.001681
"Lycianthes ciliolata","perennial",NA,NA,NA,NA,NA
"Lycianthes dejecta","perennial",14,4.458028,0.138042,0.036893,0.015726
"Lycianthes denticulata","perennial",8,3.369948,0.588562,0.208088,0.027521
"Lycianthes fasciculata","perennial",18,4.327582,0.206324,0.048631,0.012232
"Lycianthes furcatistellata","perennial",6,3.792884,0.345048,0.140865,0.036695
"Lycianthes geminiflora","perennial",13,4.340329,0.186982,0.051859,0.016936
"Lycianthes glandulosa","perennial",30,3.823022,0.411315,0.075096,0.007339
"Lycianthes heteroclita","perennial",59,4.170269,0.353898,0.046074,0.003732
"Lycianthes inaequilatera","perennial",90,3.691729,0.490384,0.051691,0.002446
"Lycianthes jalicensis","perennial",1,4.718499,NA,NA,0.220168
"Lycianthes jelskii","perennial",2,4.100967,0.65532,0.463381,0.110084
"Lycianthes lenta","perennial",89,4.250858,0.30587,0.032422,0.002474
"Lycianthes lycioides","perennial",49,4.378816,0.359176,0.051311,0.004493
"Lycianthes lysimachioides","perennial",53,4.153637,0.306498,0.042101,0.004154
"Lycianthes moziniana","perennial",28,4.52596,0.204003,0.038553,0.007863
"Lycianthes multiflora","perennial",18,3.942338,0.334117,0.078752,0.012232
"Lycianthes nitida","perennial",32,3.926035,0.377971,0.066816,0.00688
"Lycianthes peduncularis","perennial",9,4.482946,0.113841,0.037947,0.024463
"Lycianthes pringlei","perennial",6,4.669369,0.028702,0.011718,0.036695
"Lycianthes pseudolycioides","perennial",16,3.899366,0.363108,0.090777,0.01376
"Lycianthes radiata","perennial",45,3.73533,0.444296,0.066232,0.004893
"Lycianthes rantonnei","perennial",18,3.538635,0.683635,0.161134,0.012232
"Lycianthes rzedowskii","perennial",7,4.567009,0.065249,0.024662,0.031453
"Lycianthes saltensis","perennial",2,4.513809,0.100633,0.071158,0.110084
"Lycianthes sanctaeclarae","perennial",10,3.855448,0.308197,0.09746,0.022017
"Lycianthes shanesii","perennial",17,4.468732,0.255444,0.061954,0.012951
"Lycianthes stephanocalyx","perennial",25,4.366999,0.257369,0.051474,0.008807
"Lycianthes surotatensis","perennial",7,4.66641,0.094639,0.03577,0.031453
"Lycianthes synanthera","perennial",23,3.928741,0.332814,0.069397,0.009573
"Lycianthes tricolor","perennial",17,4.449561,0.214605,0.052049,0.012951
"Lycium acutifolium","perennial",NA,NA,NA,NA,NA
"Lycium afrum","perennial",8,3.741445,0.504548,0.178385,0.027521
"Lycium ameghinoi","perennial",33,3.321915,0.312152,0.054339,0.006672
"Lycium americanum","perennial",60,4.252455,0.345705,0.04463,0.003669
"Lycium amoenum","perennial",9,4.048768,0.181267,0.060422,0.024463
"Lycium andersonii","perennial",91,4.179269,0.404571,0.042411,0.002419
"Lycium arenicola","perennial",13,4.02377,0.411467,0.11412,0.016936
"Lycium athium","perennial",1,3.988984,NA,NA,0.220168
"Lycium australe","perennial",118,3.282835,0.544645,0.050139,0.001866
"Lycium barbarum","perennial",37,4.470957,0.298967,0.04915,0.00595
"Lycium berlandieri","perennial",86,4.302531,0.263091,0.02837,0.00256
"Lycium boerhaaviifolium","perennial",12,4.142233,0.617806,0.178345,0.018347
"Lycium bosciifolium","perennial",36,4.387397,0.330082,0.055014,0.006116
"Lycium brevipes","perennial",45,4.47936,0.222517,0.033171,0.004893
"Lycium californicum","perennial",2,4.47572,0.08044,0.05688,0.110084
"Lycium carolinianum","perennial",49,4.166069,0.427413,0.061059,0.004493
"Lycium cestroides","perennial",30,4.382186,0.298979,0.054586,0.007339
"Lycium chanar","perennial",8,4.617004,0.319216,0.11286,0.027521
"Lycium chilense","perennial",44,3.766554,0.633832,0.095554,0.005004
"Lycium chinense","perennial",226,4.17305,0.397701,0.026455,0.000974
"Lycium ciliatum","perennial",55,4.272176,0.342744,0.046216,0.004003
"Lycium cinereum","perennial",NA,NA,NA,NA,NA
"Lycium cooperi","perennial",17,4.123877,0.305718,0.074148,0.012951
"Lycium cuneatum","perennial",33,4.12464,0.298647,0.051988,0.006672
"Lycium dasystemum","perennial",11,4.267021,0.395357,0.119205,0.020015
"Lycium decumbens","perennial",7,4.736025,0.32594,0.123194,0.031453
"Lycium depressum","perennial",NA,NA,NA,NA,NA
"Lycium deserti","perennial",2,5.192633,0.470679,0.33282,0.110084
"Lycium eenii","perennial",15,4.741059,0.18745,0.048399,0.014678
"Lycium elongatum","perennial",30,4.253615,0.337119,0.061549,0.007339
"Lycium europaeum","perennial",44,3.686238,0.419859,0.063296,0.005004
"Lycium exsertum","perennial",22,4.470437,0.185547,0.039559,0.010008
"Lycium ferocissimum","perennial",15,3.771118,0.499237,0.128902,0.014678
"Lycium fremontii","perennial",47,4.237373,0.301228,0.043939,0.004684
"Lycium fuscum","perennial",3,4.440048,0.208815,0.120559,0.073389
"Lycium gariepense","perennial",NA,NA,NA,NA,NA
"Lycium gilliesianum","perennial",36,3.682722,0.553847,0.092308,0.006116
"Lycium grandicalyx","perennial",NA,NA,NA,NA,NA
"Lycium hirsutum","perennial",24,4.148962,0.4098,0.08365,0.009174
"Lycium horridum","perennial",46,3.996614,0.469857,0.069277,0.004786
"Lycium infaustum","perennial",31,4.279026,0.317629,0.057048,0.007102
"Lycium macrodon","perennial",4,4.350007,0.133831,0.066916,0.055042
"Lycium microphyllum","perennial",NA,NA,NA,NA,NA
"Lycium minimum","perennial",NA,NA,NA,NA,NA
"Lycium minutifolium","perennial",NA,NA,NA,NA,NA
"Lycium morongii","perennial",36,3.864291,0.459371,0.076562,0.006116
"Lycium nodosum","perennial",25,4.287937,0.307516,0.061503,0.008807
"Lycium oxycarpum","perennial",25,3.853858,0.418339,0.083668,0.008807
"Lycium pallidum","perennial",77,3.950775,0.337704,0.038485,0.002859
"Lycium parishii","perennial",12,4.285798,0.180624,0.052142,0.018347
"Lycium pilifolium","perennial",19,4.229534,0.249427,0.057222,0.011588
"Lycium puberulum","perennial",12,4.275083,0.184367,0.053222,0.018347
"Lycium pumilum","perennial",25,4.103661,0.48988,0.097976,0.008807
"Lycium rachidocladum","perennial",2,4.634965,0.239082,0.169057,0.110084
"Lycium ruthenicum","perennial",63,4.317333,0.391733,0.049354,0.003495
"Lycium sandwicense","perennial",3,3.569392,0.272004,0.157042,0.073389
"Lycium schizocalyx","perennial",29,4.084508,0.473458,0.087919,0.007592
"Lycium schweinfurthii","perennial",7,4.27672,0.319974,0.120939,0.031453
"Lycium shawii","perennial",49,4.503019,0.285613,0.040802,0.004493
"Lycium shockleyi","perennial",6,3.357203,0.381706,0.155831,0.036695
"Lycium stenophyllum","perennial",4,4.804177,0.181676,0.090838,0.055042
"Lycium strandveldense","perennial",NA,NA,NA,NA,NA
"Lycium tenue","perennial",3,3.383449,0.574157,0.33149,0.073389
"Lycium tenuispinosum","perennial",15,3.91377,0.599311,0.154741,0.014678
"Lycium tetrandrum","perennial",13,4.094047,0.542867,0.150564,0.016936
"Lycium texanum","perennial",NA,NA,NA,NA,NA
"Lycium torreyi","perennial",56,4.114282,0.327322,0.04374,0.003932
"Lycium truncatum","perennial",NA,NA,NA,NA,NA
"Lycium villosum","perennial",10,4.494076,0.224437,0.070973,0.022017
"Lycium vimineum","perennial",5,3.749916,0.222935,0.0997,0.044034
"Lycium yunnanense","perennial",3,4.452963,0.064293,0.03712,0.073389
"Mandragora autumnalis","perennial",34,4.192948,0.261168,0.04479,0.006476
"Mandragora caulescens","perennial",38,4.458709,0.256064,0.041539,0.005794
"Mandragora chinghaiensis","perennial",7,4.536405,0.094431,0.035692,0.031453
"Mandragora officinarum","perennial",2,4.149145,0.686719,0.485584,0.110084
"Mandragora turcomanica","perennial",NA,NA,NA,NA,NA
"Markea panamensis","perennial",8,3.675397,0.254887,0.090116,0.027521
"Markea ulei","perennial",72,3.631644,0.51904,0.061169,0.003058
"Melananthus guatemalensis","annual",8,4.51222,0.12437,0.043971,0.027521
"Mellissia begoniifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Merinthopodium neuranthum","perennial",19,3.953317,0.291456,0.066865,0.011588
"Metternichia princeps","perennial",NA,NA,NA,NA,NA
"Nectouxia formosa","no_life_form_on_database",25,4.445701,0.216913,0.043383,0.008807
"Nicandra physalodes","annual",NA,NA,NA,NA,NA
"Nicotiana acaulis","perennial",6,3.545001,0.365961,0.149403,0.036695
"Nicotiana acuminata","perennial",18,4.421127,0.289395,0.068211,0.012232
"Nicotiana africana","perennial",1,4.844187,NA,NA,0.220168
"Nicotiana alata","annual",40,2.900798,0.457853,0.072393,0.005504
"Nicotiana amplexicaulis","annual",8,4.170656,0.329923,0.116645,0.027521
"Nicotiana arentsii","perennial",NA,NA,NA,NA,NA
"Nicotiana benavidesii","no_life_form_on_database",NA,NA,NA,NA,NA
"Nicotiana bonariensis","annual",25,3.021333,0.492418,0.098484,0.008807
"Nicotiana cavicola","annual",27,3.897234,0.257469,0.04955,0.008154
"Nicotiana clevelandii","annual",44,4.433032,0.228582,0.03446,0.005004
"Nicotiana cordifolia","perennial",NA,NA,NA,NA,NA
"Nicotiana corymbosa","annual",15,4.127917,0.51734,0.133577,0.014678
"Nicotiana eastii","no_life_form_on_database",NA,NA,NA,NA,NA
"Nicotiana excelsior","annual",26,3.648192,0.309562,0.06071,0.008468
"Nicotiana exigua","annual",NA,NA,NA,NA,NA
"Nicotiana forgetiana","no_life_form_on_database",7,3.223282,0.71063,0.268593,0.031453
"Nicotiana forsteri","annual",29,4.108408,0.290412,0.053928,0.007592
"Nicotiana glauca","perennial",93,4.128315,0.602118,0.062437,0.002367
"Nicotiana glutinosa","no_life_form_on_database",16,4.392447,0.354302,0.088576,0.01376
"Nicotiana goodspeedii","annual",77,3.064508,0.478245,0.054501,0.002859
"Nicotiana gossei","annual",24,3.884246,0.208971,0.042656,0.009174
"Nicotiana kawakamii","no_life_form_on_database",NA,NA,NA,NA,NA
"Nicotiana knightiana","no_life_form_on_database",NA,NA,NA,NA,NA
"Nicotiana langsdorffii","no_life_form_on_database",33,3.396091,0.725345,0.126266,0.006672
"Nicotiana linearis","annual",22,3.954466,0.523446,0.111599,0.010008
"Nicotiana longiflora","annual",80,3.876036,0.588368,0.065782,0.002752
"Nicotiana maritima","annual",20,3.606132,0.384362,0.085946,0.011008
"Nicotiana megalosiphon","annual",NA,NA,NA,NA,NA
"Nicotiana miersii","annual",2,4.578628,0.15941,0.11272,0.110084
