"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Lupinus micranthus","annual",34,5.708201,0.012112,0.002077,5e-06
"Lupinus microcarpus","annual",65,5.711769,0.017943,0.002226,2e-06
"Lupinus microphyllus","perennial",17,5.651947,0.015794,0.003831,1e-05
"Lupinus misticola","perennial",2,5.665183,0.02866,0.020266,8.1e-05
"Lupinus mollendoensis","annual",NA,NA,NA,NA,NA
"Lupinus montanus","perennial",43,5.690207,0.024952,0.003805,4e-06
"Lupinus multiflorus","perennial",13,5.702965,0.011496,0.003188,1.2e-05
"Lupinus mutabilis","annual",16,5.672027,0.015566,0.003892,1e-05
"Lupinus nanus","annual",33,5.715389,0.01557,0.00271,5e-06
"Lupinus neomexicanus","perennial",13,5.708249,0.012724,0.003529,1.2e-05
"Lupinus nevadensis","perennial",15,5.711566,0.0065,0.001678,1.1e-05
"Lupinus nootkatensis","perennial",100,5.663403,0.011377,0.001138,2e-06
"Lupinus nubigenus","perennial",NA,NA,NA,NA,NA
"Lupinus odoratus","annual",16,5.731607,0.01076,0.00269,1e-05
"Lupinus pachylobus","annual",15,5.713929,0.014721,0.003801,1.1e-05
"Lupinus palaestinus","annual",NA,NA,NA,NA,NA
"Lupinus paraguariensis","perennial",13,5.706674,0.009352,0.002594,1.2e-05
"Lupinus paranensis","perennial",10,5.695434,0.005585,0.001766,1.6e-05
"Lupinus parvifolius","perennial",3,5.707347,0.010995,0.006348,5.4e-05
"Lupinus perennis","perennial",104,5.707045,0.006381,0.000626,2e-06
"Lupinus pilosus","annual",10,5.703699,0.010579,0.003345,1.6e-05
"Lupinus piurensis","annual",NA,NA,NA,NA,NA
"Lupinus polyphyllus","perennial",98,5.694072,0.014232,0.001438,2e-06
"Lupinus praestabilis","perennial",NA,NA,NA,NA,NA
"Lupinus princei","annual",5,5.698794,0.004788,0.002141,3.2e-05
"Lupinus prostratus","perennial",NA,NA,NA,NA,NA
"Lupinus pubescens","perennial",10,5.664576,0.025431,0.008042,1.6e-05
"Lupinus pulvinaris","perennial",1,5.644917,NA,NA,0.000162
"Lupinus purosericeus","perennial",NA,NA,NA,NA,NA
"Lupinus ramosissimus","perennial",11,5.673004,0.019804,0.005971,1.5e-05
"Lupinus reitzii","annual",11,5.695375,0.007233,0.002181,1.5e-05
"Lupinus rivularis","perennial",45,5.697654,0.018081,0.002695,4e-06
"Lupinus rubriflorus","annual",4,5.691502,0.010222,0.005111,4e-05
"Lupinus sarmentosus","perennial",5,5.660907,0.013439,0.00601,3.2e-05
"Lupinus semperflorens","perennial",7,5.683526,0.017188,0.006496,2.3e-05
"Lupinus sericeus","perennial",128,5.700911,0.014554,0.001286,1e-06
"Lupinus shockleyi","annual",17,5.740006,0.009446,0.002291,1e-05
"Lupinus solanagrorum","perennial",NA,NA,NA,NA,NA
"Lupinus sparsiflorus","annual",63,5.730255,0.015356,0.001935,3e-06
"Lupinus stiversii","annual",14,5.714403,0.013486,0.003604,1.2e-05
"Lupinus subacaulis","perennial",NA,NA,NA,NA,NA
"Lupinus subsessilis","perennial",4,5.71058,0.005789,0.002894,4e-05
"Lupinus succulentus","annual",52,5.717417,0.018823,0.00261,3e-06
"Lupinus sulphureus","perennial",17,5.701724,0.009928,0.002408,1e-05
"Lupinus tarapacensis","perennial",NA,NA,NA,NA,NA
"Lupinus tegeticulatus","perennial",NA,NA,NA,NA,NA
"Lupinus texensis","annual",48,5.727101,0.004841,0.000699,3e-06
"Lupinus tomentosus","perennial",NA,NA,NA,NA,NA
"Lupinus tominensis","perennial",2,5.641014,0.005019,0.003549,8.1e-05
"Lupinus truncatus","annual",24,5.71121,0.016323,0.003332,7e-06
"Lupinus uleanus","annual",3,5.696,0.009574,0.005528,5.4e-05
"Lupinus uncialis","annual",18,5.716706,0.004751,0.00112,9e-06
"Lupinus velutinus","perennial",16,5.706537,0.008436,0.002109,1e-05
"Lupinus villosus","annual",33,5.715195,0.001715,0.000299,5e-06
"Lupinus weberbaueri","perennial",2,5.64844,0.004982,0.003523,8.1e-05
