"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Cardamine glechomifolia","perennial",1,3.583519,NA,NA,0.299425
"Cardamine graeca","annual",47,2.500679,1.10696,0.161467,0.006111
"Cardamine granulosa","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine griffithii","perennial",25,2.19198,0.803995,0.160799,0.011977
"Cardamine heptaphylla","perennial",40,3.979953,0.357561,0.056535,0.007486
"Cardamine hirsuta","annual",486,3.105677,0.995149,0.045141,0.000609
"Cardamine impatiens","annual",370,3.188046,0.914635,0.04755,0.000807
"Cardamine jamesonii","perennial",10,4.029331,0.565996,0.178984,0.029942
"Cardamine keysseri","perennial",NA,NA,NA,NA,NA
"Cardamine kitaibelii","perennial",3,4.039554,0.166203,0.095957,0.099808
"Cardamine lacustris","annual",2,4.016342,0.967517,0.684138,0.149712
"Cardamine leucantha","perennial",112,3.058267,1.162758,0.10987,0.002673
"Cardamine lihengiana","perennial",NA,NA,NA,NA,NA
"Cardamine lilacina","annual",37,3.880414,0.318651,0.052386,0.008093
"Cardamine longii","perennial",7,4.277482,0.110704,0.041842,0.042775
"Cardamine macrophylla","perennial",181,2.03573,1.107313,0.082306,0.001636
"Cardamine majovskii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine maritima","annual",NA,NA,NA,NA,NA
"Cardamine matthioli","perennial",15,3.518928,0.198834,0.051339,0.019962
"Cardamine microphylla","perennial",30,2.484737,0.870738,0.158974,0.009981
"Cardamine microzyga","perennial",9,0.597253,0.736182,0.245394,0.029942
"Cardamine monteluccii","annual",3,3.442657,0.704083,0.406503,0.099808
"Cardamine niigatensis","perennial",1,4.394449,NA,NA,0.299425
"Cardamine nipponica","perennial",14,4.320389,0.667458,0.178386,0.021387
"Cardamine nuttallii","perennial",31,2.374318,0.973103,0.174774,0.009659
"Cardamine obliqua","perennial",26,3.121447,1.102265,0.216172,0.011516
"Cardamine occidentalis","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine occulta","annual",6,3.382621,1.058519,0.432139,0.049904
"Cardamine oligosperma","annual",127,2.519321,1.312011,0.116422,0.002286
"Cardamine ovata","perennial",31,3.578471,0.874102,0.156993,0.009659
"Cardamine pancicii","no_life_form_on_database",1,3.988984,NA,NA,0.299425
"Cardamine papuana","perennial",7,4.909416,0.637451,0.240934,0.042775
"Cardamine parviflora","annual",221,3.61412,0.653619,0.043967,0.001355
"Cardamine pattersonii","annual",1,3.258097,NA,NA,0.299425
"Cardamine paucijuga","annual",47,3.644616,0.399125,0.058218,0.006371
"Cardamine pectinata","annual",5,3.843042,0.687815,0.3076,0.059885
"Cardamine pedata","perennial",NA,NA,NA,NA,NA
"Cardamine pensylvanica","annual",262,3.47306,0.698556,0.043157,0.001143
"Cardamine pentaphyllos","perennial",15,4.225031,0.33295,0.085967,0.019962
"Cardamine penzesii","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine plumierii","annual",7,3.322968,0.843824,0.318935,0.042775
"Cardamine polemonioides","perennial",26,1.250549,0.824285,0.161656,0.011516
"Cardamine pratensis","perennial",559,3.400935,0.675875,0.028586,0.000536
"Cardamine prorepens","perennial",14,1.878367,0.567118,0.151569,0.021387
"Cardamine purpurea","perennial",78,2.614382,0.549175,0.062182,0.003839
"Cardamine quinquefolia","perennial",52,3.533497,0.459288,0.063692,0.005758
"Cardamine raphanifolia","perennial",13,3.763974,0.600987,0.166684,0.023033
"Cardamine resedifolia","perennial",40,3.786948,0.614247,0.097121,0.007486
"Cardamine rivularis","no_life_form_on_database",7,3.876299,0.387857,0.146596,0.042775
"Cardamine rockii","perennial",6,0.690522,1.23411,0.503823,0.049904
"Cardamine rotundifolia","perennial",19,4.171832,0.143512,0.032924,0.015759
"Cardamine rupestris","annual",NA,NA,NA,NA,NA
"Cardamine rupicola","perennial",NA,NA,NA,NA,NA
"Cardamine scutata","annual",56,3.974929,0.521971,0.069751,0.005347
"Cardamine seidlitziana","perennial",NA,NA,NA,NA,NA
"Cardamine serbica","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine sphenophylla","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine tanakae","annual",30,4.099066,0.439973,0.080328,0.009981
"Cardamine tangutorum","perennial",39,0.707929,0.629006,0.100722,0.006963
"Cardamine tenera","perennial",14,3.540356,1.138126,0.304177,0.021387
"Cardamine torrentis","no_life_form_on_database",11,4.033476,1.382566,0.416859,0.02722
"Cardamine trichocarpa","annual",27,2.534489,1.217744,0.234355,0.01109
"Cardamine trifolia","perennial",21,4.111052,0.328078,0.071592,0.014258
"Cardamine uliginosa","perennial",25,3.275943,1.125288,0.225058,0.011977
"Cardamine umbellata","perennial",133,3.463466,0.730683,0.063358,0.002251
"Cardamine victoris","perennial",3,2.883908,0.440869,0.254536,0.099808
"Cardamine waldsteinii","perennial",3,3.780594,0.328567,0.189698,0.099808
"Cardamine wiedmanniana","no_life_form_on_database",NA,NA,NA,NA,NA
"Cardamine yezoensis","perennial",21,3.712493,0.638228,0.139273,0.014258
"Cardamine yunnanensis","perennial",28,2.005532,0.932187,0.176167,0.010325
"Iodanthus pinnatifidus","perennial",NA,NA,NA,NA,NA
"Leavenworthia alabamica","annual",1,4.234107,NA,NA,0.299425
"Leavenworthia aurea","annual",NA,NA,NA,NA,NA
"Leavenworthia crassa","annual",NA,NA,NA,NA,NA
"Leavenworthia exigua","annual",NA,NA,NA,NA,NA
"Leavenworthia stylosa","annual",2,4.143009,0.02245,0.015875,0.149712
"Leavenworthia texana","annual",NA,NA,NA,NA,NA
"Leavenworthia torulosa","annual",1,4.317488,NA,NA,0.299425
"Leavenworthia uniflora","annual",13,4.117885,0.210324,0.058333,0.023033
"Nasturtium microphyllum","perennial",43,3.700292,0.497103,0.075807,0.006963
"Nasturtium officinale","perennial",172,2.823756,1.117537,0.085211,0.00161
"Ornithocarpa torulosa","no_life_form_on_database",7,1.940655,0.614895,0.232408,0.042775
"Planodes virginicum","annual",69,3.302469,1.286687,0.154899,0.003992
"Rorippa amphibia","perennial",219,3.389319,0.374521,0.025308,0.001361
"Rorippa austriaca","perennial",NA,NA,NA,NA,NA
"Rorippa divaricata","annual",NA,NA,NA,NA,NA
"Rorippa dubia","annual",102,2.707565,0.919873,0.091081,0.002936
"Rorippa indica","no_life_form_on_database",NA,NA,NA,NA,NA
"Rorippa islandica","annual",NA,NA,NA,NA,NA
"Rorippa palustris","annual",1221,3.101393,0.841197,0.024074,0.000243
"Rorippa sylvestris","perennial",264,3.396457,0.445468,0.027417,0.001134
"Selenia aurea","annual",18,3.885238,0.339284,0.07997,0.016635
"Selenia dissecta","annual",13,2.109524,0.478805,0.132797,0.023033
"Selenia grandis","annual",NA,NA,NA,NA,NA
"Selenia jonesii","annual",NA,NA,NA,NA,NA
"Selenia mexicana","no_life_form_on_database",NA,NA,NA,NA,NA
"Sisymbrella aspera","annual",34,2.579441,1.05864,0.181555,0.008807
