"species","life_form","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Streptanthus howellii","perennial",2,5.687985,0.005029,0.003556,8.1e-05
"Streptanthus hyacinthoides","annual",17,5.724168,0.002633,0.000639,1e-05
"Streptanthus inflatus","annual",NA,NA,NA,NA,NA
"Streptanthus insignis subsp. insignis","no_life_form_on_database",1,5.702281,NA,NA,0.000162
"Streptanthus lasiophyllus","annual",6,5.715792,0.031452,0.01284,2.7e-05
"Streptanthus lemmonii","annual",NA,NA,NA,NA,NA
"Streptanthus longirostris","annual",8,5.729082,0.013851,0.004897,2e-05
"Streptanthus longisiliquus","perennial",5,5.720755,0.011055,0.004944,3.2e-05
"Streptanthus maculatus","annual",NA,NA,NA,NA,NA
"Streptanthus major","annual",NA,NA,NA,NA,NA
"Streptanthus morrisonii","annual",1,5.713568,NA,NA,0.000162
"Streptanthus petiolaris","annual",NA,NA,NA,NA,NA
"Streptanthus pilosus","annual",NA,NA,NA,NA,NA
"Streptanthus platycarpus","annual",11,5.725048,0.008905,0.002685,1.5e-05
"Streptanthus polygaloides","annual",7,5.724996,0.005378,0.002033,2.3e-05
"Streptanthus simulans","annual",NA,NA,NA,NA,NA
"Streptanthus tortuosus","annual",26,5.701226,0.018739,0.003675,6e-06
"Streptanthus vernalis","annual",1,5.702615,NA,NA,0.000162
"Thelypodiopsis ambigua","annual",7,5.732853,0.010728,0.004055,2.3e-05
"Thelypodiopsis elegans","annual",26,5.715269,0.008767,0.001719,6e-06
"Thelypodium crispum","annual",9,5.70656,0.005776,0.001925,1.8e-05
"Thelypodium flexuosum","perennial",34,5.718411,0.006192,0.001062,5e-06
"Thelypodium integrifolium","annual",32,5.713413,0.010292,0.001819,5e-06
"Thelypodium laciniatum","annual",43,5.714855,0.008084,0.001233,4e-06
"Thelypodium sagittatum","annual",13,5.711833,0.011155,0.003094,1.2e-05
"Thelypodium wrightii","annual",48,5.712341,0.01202,0.001735,3e-06
"Thysanocarpus conchuliferus","no_life_form_on_database",2,5.697478,0.021821,0.01543,8.1e-05
"Thysanocarpus curvipes var. curvipes","no_life_form_on_database",38,5.715792,0.010049,0.00163,4e-06
"Thysanocarpus erectus","no_life_form_on_database",9,5.708155,0.022731,0.007577,1.8e-05
"Thysanocarpus laciniatus","annual",50,5.718999,0.017993,0.002545,3e-06
"Thysanocarpus radians","annual",16,5.719456,0.012765,0.003191,1e-05
"Warea amplexifolia","annual",1,5.714887,NA,NA,0.000162
"Warea cuneifolia","annual",9,5.715911,0.001431,0.000477,1.8e-05
"Warea sessilifolia","annual",4,5.714557,0.000659,0.00033,4e-05
"Weberbauera herzogii","perennial",4,5.652611,0.011976,0.005988,4e-05
"Weberbauera peruviana","annual",13,5.655586,0.014448,0.004007,1.2e-05
"Weberbauera rosulans","no_life_form_on_database",NA,NA,NA,NA,NA
"Werdermannia anethifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Zuloagocardamum jujuyensis","no_life_form_on_database",NA,NA,NA,NA,NA
