"species","life_form","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Lepidium davisii","perennial",6,5.469549,0.089438,0.036513,0.038905
"Lepidium depressum","no_life_form_on_database",5,6.511194,0.690084,0.308615,0.046686
"Lepidium desertorum","annual",14,5.383457,0.530436,0.141765,0.016673
"Lepidium desvauxii","perennial",16,6.591568,0.290065,0.072516,0.014589
"Lepidium dictyotum","annual",36,5.52786,0.481304,0.080217,0.006484
"Lepidium didymum","annual",63,6.620935,0.680309,0.085711,0.003705
"Lepidium divaricatum subsp. trifurcum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium draba","perennial",168,6.203081,0.478657,0.036929,0.001389
"Lepidium echinatum","perennial",20,5.568974,0.173131,0.038713,0.011671
"Lepidium englerianum","annual",NA,NA,NA,NA,NA
"Lepidium fasciculatum","annual",70,6.054991,0.383966,0.045893,0.003335
"Lepidium ferganense","perennial",5,5.597932,0.31972,0.142983,0.046686
"Lepidium flavum","annual",28,5.23799,0.470464,0.088909,0.008337
"Lepidium flexicaule","perennial",6,7.260287,0.502728,0.205238,0.038905
"Lepidium foliosum","perennial",17,6.590808,0.362149,0.087834,0.013731
"Lepidium fremontii","perennial",52,5.359787,0.528029,0.073224,0.004489
"Lepidium graminifolium","perennial",84,6.402639,0.381929,0.041672,0.002779
"Lepidium heterophyllum","perennial",56,6.602428,0.328046,0.043837,0.004168
"Lepidium hirtum subsp. hirtum","no_life_form_on_database",15,6.393812,0.37564,0.09699,0.015562
"Lepidium jaredii","annual",2,5.316676,0.159339,0.11267,0.116714
"Lepidium johnstonii","annual",NA,NA,NA,NA,NA
"Lepidium juvencum","no_life_form_on_database",1,6.428105,NA,NA,0.233428
"Lepidium kawarau","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium kirilowii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium kirkii","no_life_form_on_database",1,6.144186,NA,NA,0.233428
"Lepidium lacerum","perennial",NA,NA,NA,NA,NA
"Lepidium lacerum subsp. rubtzovii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium lasiocarpum","annual",135,5.554032,0.605575,0.05212,0.001729
"Lepidium latifolium","perennial",224,5.972528,0.704985,0.047104,0.001042
"Lepidium latipes","annual",19,6.058049,0.40761,0.093512,0.012286
"Lepidium leptopetalum","perennial",32,5.745423,0.349664,0.061812,0.007295
"Lepidium limenophylax de","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium linifolium","perennial",7,5.599298,0.266132,0.100588,0.033347
"Lepidium lipskyi","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium litwinowii","perennial",NA,NA,NA,NA,NA
"Lepidium lyratum","perennial",NA,NA,NA,NA,NA
"Lepidium meyenii","perennial",20,6.14547,0.972187,0.217388,0.011671
"Lepidium montanum","annual",94,5.640936,0.378173,0.039006,0.002483
"Lepidium myriocarpum","perennial",3,6.68195,0.29369,0.169562,0.077809
"Lepidium naufragorum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium navasii","perennial",NA,NA,NA,NA,NA
"Lepidium nesophilum","perennial",NA,NA,NA,NA,NA
"Lepidium niloticum","annual",NA,NA,NA,NA,NA
"Lepidium nitidum","annual",47,5.98411,0.726187,0.105925,0.004967
"Lepidium oblongum","annual",136,6.219099,0.684171,0.058667,0.001716
"Lepidium obtusatum","perennial",1,7.294377,NA,NA,0.233428
"Lepidium oleraceum","annual",NA,NA,NA,NA,NA
"Lepidium oligodontum de","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium orbiculare","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium orientale","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium oxycarpum","annual",11,5.964823,0.533979,0.161001,0.021221
"Lepidium oxytrichum","annual",210,5.539015,0.2941,0.020295,0.001112
"Lepidium paniculatum","no_life_form_on_database",3,6.119659,0.28075,0.162091,0.077809
"Lepidium papilliferum","annual",3,5.768464,0.076827,0.044356,0.077809
"Lepidium papillosum","annual",62,5.639344,0.330796,0.042011,0.003765
"Lepidium patrinoides","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium pavlovii","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium pedicellosum","perennial",24,5.747908,0.242492,0.049498,0.009726
"Lepidium perfoliatum","annual",108,5.969995,0.45594,0.043873,0.002161
"Lepidium phlebopetalum","annual",235,5.514734,0.283161,0.018471,0.000993
"Lepidium pholidogynum","annual",26,5.797088,0.237596,0.046596,0.008978
"Lepidium pinnatifidum","annual",14,6.10436,0.744229,0.198904,0.016673
"Lepidium pinnatum","perennial",4,6.066673,0.845848,0.422924,0.058357
"Lepidium platypetalum","perennial",46,5.533485,0.142211,0.020968,0.005075
"Lepidium pseudohyssopifolium","annual",63,6.2759,0.466988,0.058835,0.003705
"Lepidium pseudopapillosum","annual",4,5.82318,0.457232,0.228616,0.058357
"Lepidium pseudotasmanicum","annual",46,6.56041,0.335729,0.049501,0.005075
"Lepidium quitense","no_life_form_on_database",1,6.55108,NA,NA,0.233428
"Lepidium rahmeri","annual",7,5.593376,1.167312,0.441202,0.033347
"Lepidium ramosissimum","annual",107,5.947856,0.347135,0.033559,0.002182
"Lepidium rekohuense de","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium rhytidocarpum","perennial",NA,NA,NA,NA,NA
"Lepidium rigidum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium rotundum","perennial",53,5.836168,0.407782,0.056013,0.004404
"Lepidium ruderale","annual",349,6.367581,0.331897,0.017766,0.000669
"Lepidium sagittatum","perennial",NA,NA,NA,NA,NA
"Lepidium sativum","annual",89,6.154308,0.853666,0.090488,0.002565
"Lepidium schinzii","perennial",12,6.287846,0.547058,0.157922,0.019452
"Lepidium seditiosum de","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium serra","perennial",1,7.494986,NA,NA,0.233428
"Lepidium serratum","perennial",NA,NA,NA,NA,NA
"Lepidium silaifolium","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium sisymbrioides","no_life_form_on_database",4,6.707071,0.376139,0.18807,0.058357
"Lepidium solomonii","no_life_form_on_database",1,6.76273,NA,NA,0.233428
"Lepidium songaricum","perennial",NA,NA,NA,NA,NA
"Lepidium spinescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium spinosum","annual",13,6.332608,0.267145,0.074093,0.017956
"Lepidium strictum","annual",37,6.071023,0.964351,0.158538,0.006309
"Lepidium subcordatum","no_life_form_on_database",NA,NA,NA,NA,NA
"Lepidium subulatum","perennial",27,6.185379,0.3851,0.074113,0.008645
"Lepidium tenuicaule","no_life_form_on_database",5,6.724076,0.433215,0.19374,0.046686
"Lepidium thurberi","annual",32,5.834987,0.234255,0.041411,0.007295
"Lepidium tiehmii","perennial",1,5.541264,NA,NA,0.233428
"Lepidium vesicarium","annual",8,5.907586,0.221843,0.078433,0.029178
"Lepidium villarsii subsp. villarsii","no_life_form_on_database",10,6.488772,0.380287,0.120257,0.023343
"Lepidium violaceum","perennial",NA,NA,NA,NA,NA
"Lepidium virginicum","annual",502,6.667382,0.585976,0.026153,0.000465
"Lithodraba mendocinensis","perennial",5,5.626937,0.475979,0.212864,0.046686
