"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Croton curiosus","perennial",NA,NA,NA,NA,NA
"Croton cuyabensis","perennial",6,5.700387,0.001507,0.000615,3.3e-05
"Croton decalobus","perennial",6,5.678666,0.007971,0.003254,3.3e-05
"Croton decalvatus","perennial",2,5.697429,0.000237,0.000168,1e-04
"Croton dichrous","perennial",7,5.667804,0.013627,0.005151,2.9e-05
"Croton dioicus","perennial",94,5.675513,0.010675,0.001101,2e-06
"Croton discolor","perennial",7,5.70022,0.004594,0.001736,2.9e-05
"Croton disjunctus","perennial",2,5.674521,0.004369,0.003089,1e-04
"Croton domatifer","perennial",NA,NA,NA,NA,NA
"Croton draco","perennial",70,5.685366,0.012211,0.001459,3e-06
"Croton draconoides","perennial",15,5.697971,0.003594,0.000928,1.3e-05
"Croton echinocarpus","perennial",5,5.67842,0.005236,0.002342,4e-05
"Croton echioides","perennial",52,5.697822,0.005184,0.000719,4e-06
"Croton ehrenbergii","perennial",7,5.669638,0.00712,0.002691,2.9e-05
"Croton eichleri","perennial",NA,NA,NA,NA,NA
"Croton ekmanii","perennial",1,5.690528,NA,NA,2e-04
"Croton elegans","perennial",3,5.676048,0.015232,0.008794,6.7e-05
"Croton elliottii","annual",4,5.676239,0.001632,0.000816,5e-05
"Croton emporiorum","perennial",4,5.650009,0.017074,0.008537,5e-05
"Croton eremophilus","perennial",3,5.686324,0.009425,0.005442,6.7e-05
"Croton erythroxyloides","perennial",17,5.67679,0.014222,0.003449,1.2e-05
"Croton euryphyllus","perennial",17,5.674191,0.015516,0.003763,1.2e-05
"Croton fantzianus","perennial",8,5.691681,0.008187,0.002895,2.5e-05
"Croton flavens","perennial",22,5.700577,0.002576,0.000549,9e-06
"Croton floccosus","perennial",2,5.666253,0.000979,0.000692,1e-04
"Croton floribundus","perennial",85,5.686717,0.008598,0.000933,2e-06
"Croton fragrans","perennial",27,5.695182,0.012663,0.002437,7e-06
"Croton fragrantulus","perennial",3,5.687583,0.006365,0.003675,6.7e-05
"Croton francoanus","perennial",7,5.677142,0.008102,0.003062,2.9e-05
"Croton fruticulosus","perennial",56,5.676415,0.008906,0.00119,4e-06
"Croton fuscescens","no_life_form_on_database",31,5.689759,0.007688,0.001381,6e-06
"Croton glabellus","perennial",33,5.6989,0.003795,0.000661,6e-06
"Croton glandulosepalus","perennial",15,5.697848,0.00601,0.001552,1.3e-05
"Croton glandulosus","annual",407,5.686546,0.014969,0.000742,0
"Croton gnaphalii","perennial",7,5.678041,0.004488,0.001696,2.9e-05
"Croton gossypiifolius","perennial",35,5.686619,0.012071,0.00204,6e-06
"Croton goudotii","perennial",14,5.672887,0.009662,0.002582,1.4e-05
"Croton gracilipes","perennial",79,5.689184,0.008444,0.00095,3e-06
"Croton gratissimus","perennial",78,5.685371,0.008858,0.001003,3e-06
"Croton grewiifolius","perennial",6,5.673523,0.008439,0.003445,3.3e-05
"Croton grisebachianus","perennial",NA,NA,NA,NA,NA
"Croton guatemalensis","perennial",38,5.690285,0.009879,0.001603,5e-06
"Croton guianensis","perennial",5,5.700877,0.001838,0.000822,4e-05
"Croton guildingii subsp. tiarensis","perennial",NA,NA,NA,NA,NA
"Croton gynopetalus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton helicoideus","no_life_form_on_database",4,5.686946,0.008913,0.004457,5e-05
"Croton heliotropiifolius","perennial",99,5.699027,0.007191,0.000723,2e-06
"Croton hemiargyreus","perennial",7,5.686922,0.008229,0.00311,2.9e-05
"Croton heptalon","annual",10,5.685731,0.007131,0.002255,2e-05
"Croton heteranthus","perennial",4,5.691104,0.006319,0.00316,5e-05
"Croton heterocalyx","perennial",10,5.692378,0.003735,0.001181,2e-05
"Croton heterochrous","perennial",4,5.691872,0.004161,0.00208,5e-05
"Croton hibiscifolius","perennial",18,5.678869,0.013805,0.003254,1.1e-05
"Croton hircinus","perennial",10,5.700762,0.005879,0.001859,2e-05
"Croton hirtus","annual",219,5.693653,0.011577,0.000782,1e-06
"Croton hoffmannii","perennial",NA,NA,NA,NA,NA
"Croton huberi","perennial",1,5.663134,NA,NA,2e-04
"Croton humilis","perennial",39,5.695371,0.006658,0.001066,5e-06
"Croton hutchinsonianus","perennial",10,5.697706,0.011472,0.003628,2e-05
"Croton hypoleucus","perennial",20,5.672376,0.012152,0.002717,1e-05
"Croton icche","perennial",14,5.700537,0.00208,0.000556,1.4e-05
"Croton impressus","perennial",NA,NA,NA,NA,NA
"Croton insularis","perennial",62,5.684897,0.008615,0.001094,3e-06
"Croton itzaeus","perennial",5,5.700943,0.002021,0.000904,4e-05
"Croton jacobinensis","perennial",31,5.699319,0.007757,0.001393,6e-06
"Croton jamaicensis","perennial",NA,NA,NA,NA,NA
"Croton jimenezii","perennial",NA,NA,NA,NA,NA
"Croton jutiapensis","perennial",7,5.692202,0.005743,0.002171,2.9e-05
"Croton kerrii","perennial",9,5.697964,0.009797,0.003266,2.2e-05
"Croton klotzschianus","perennial",NA,NA,NA,NA,NA
"Croton kongensis","perennial",27,5.692605,0.008583,0.001652,7e-06
"Croton kongkandanus","perennial",2,5.701112,0.001182,0.000836,1e-04
"Croton laceratoglandulosus","perennial",29,5.697271,0.005281,0.000981,7e-06
"Croton lachnocarpus","perennial",21,5.689035,0.011258,0.002457,1e-05
"Croton lachnostachyus","perennial",39,5.67694,0.009799,0.001569,5e-06
"Croton laevigatus","perennial",1,5.697261,NA,NA,2e-04
"Croton lagoensis","perennial",6,5.68083,0.007782,0.003177,3.3e-05
"Croton lanatus var. tatacuensis","perennial",3,5.684316,0.001194,0.000689,6.7e-05
"Croton lasiopetaloides","no_life_form_on_database",3,5.674636,0.003389,0.001957,6.7e-05
"Croton laureltyanus","perennial",5,5.681633,0.003763,0.001683,4e-05
"Croton laurinus","perennial",NA,NA,NA,NA,NA
"Croton lechleri","perennial",54,5.687567,0.012311,0.001675,4e-06
"Croton leonis","perennial",NA,NA,NA,NA,NA
"Croton leptostachyus","perennial",16,5.693394,0.006847,0.001712,1.3e-05
"Croton leucophyllus var. leucophyllus","annual",NA,NA,NA,NA,NA
"Croton liebmannii","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton limnocharis","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton lindheimeri","annual",50,5.676255,0.007255,0.001026,4e-06
"Croton lindheimerianus","annual",58,5.67686,0.010939,0.001436,3e-06
"Croton linearifolius","perennial",14,5.695979,0.004923,0.001316,1.4e-05
"Croton linearis","perennial",19,5.691299,0.007795,0.001788,1.1e-05
"Croton longicolumellus","perennial",6,5.692927,0.006811,0.002781,3.3e-05
"Croton louvelii","perennial",5,5.688795,0.010325,0.004617,4e-05
"Croton luetzelburgii","perennial",5,5.692655,0.009119,0.004078,4e-05
"Croton lundellii","perennial",21,5.695457,0.007892,0.001722,1e-05
"Croton macrobothrys","perennial",32,5.685032,0.009721,0.001718,6e-06
"Croton macrodontus","perennial",7,5.691101,0.011256,0.004254,2.9e-05
"Croton maestrensis","perennial",1,5.674868,NA,NA,2e-04
"Croton magdalenae","perennial",18,5.680085,0.012092,0.00285,1.1e-05
"Croton magdalenensis","perennial",18,5.671068,0.011052,0.002605,1.1e-05
"Croton malambo","perennial",5,5.693214,0.019293,0.008628,4e-05
"Croton malvaviscifolius","perennial",11,5.698922,0.005867,0.001769,1.8e-05
"Croton manampetsae","perennial",9,5.695468,0.002477,0.000826,2.2e-05
"Croton martinianus","perennial",4,5.690261,0.006198,0.003099,5e-05
"Croton masonii","perennial",1,5.692216,NA,NA,2e-04
"Croton matourensis","perennial",133,5.696812,0.00679,0.000589,2e-06
"Croton megistocarpus","perennial",1,5.689515,NA,NA,2e-04
"Croton mexicanus","perennial",7,5.680335,0.004369,0.001651,2.9e-05
"Croton miarensis","perennial",3,5.696026,0.00345,0.001992,6.7e-05
"Croton micans","perennial",1,5.700276,NA,NA,2e-04
"Croton michaelii","perennial",1,5.669364,NA,NA,2e-04
"Croton microtiglium","perennial",NA,NA,NA,NA,NA
"Croton milleri","no_life_form_on_database",1,5.699607,NA,NA,2e-04
"Croton minimus","no_life_form_on_database",3,5.689062,0.002445,0.001412,6.7e-05
"Croton monanthogynus","annual",167,5.668075,0.01142,0.000884,1e-06
"Croton mongue","perennial",18,5.681103,0.008785,0.002071,1.1e-05
"Croton montevidensis","perennial",11,5.671575,0.005332,0.001608,1.8e-05
"Croton morifolius","perennial",50,5.682027,0.013503,0.00191,4e-06
"Croton myricifolius","perennial",NA,NA,NA,NA,NA
"Croton nephrophyllus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton nitens","perennial",17,5.699807,0.005913,0.001434,1.2e-05
"Croton niveus","perennial",94,5.693878,0.009826,0.001013,2e-06
"Croton nobilis","perennial",5,5.68413,0.008398,0.003756,4e-05
"Croton noronhae","perennial",13,5.693316,0.005567,0.001544,1.5e-05
"Croton nubigenus","perennial",2,5.683239,0.000722,0.000511,1e-04
"Croton nummulariifolius","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton oerstedianus","perennial",16,5.694288,0.008405,0.002101,1.3e-05
"Croton olivaceus","perennial",6,5.683452,0.013121,0.005357,3.3e-05
"Croton oreades","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton organensis","perennial",9,5.674551,0.005364,0.001788,2.2e-05
"Croton orinocensis","perennial",12,5.698726,0.005896,0.001702,1.7e-05
"Croton ortholobus","perennial",NA,NA,NA,NA,NA
"Croton ovalifolius","perennial",19,5.697322,0.011541,0.002648,1.1e-05
"Croton pachypodus","perennial",26,5.690932,0.00887,0.00174,8e-06
"Croton pachysepalus","perennial",2,5.691824,0.014789,0.010457,1e-04
"Croton palanostigma","perennial",87,5.694381,0.008782,0.000942,2e-06
"Croton pallidulus","perennial",15,5.676588,0.009272,0.002394,1.3e-05
"Croton paludosus","perennial",4,5.698668,0.006966,0.003483,5e-05
"Croton parksii","annual",4,5.687806,0.006663,0.003331,5e-05
"Croton payaquensis","perennial",11,5.699718,0.009535,0.002875,1.8e-05
"Croton pedicellatus","perennial",10,5.693984,0.016312,0.005158,2e-05
"Croton peltoideus","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton pendens","perennial",NA,NA,NA,NA,NA
"Croton peraeruginosus","perennial",13,5.700352,0.001679,0.000466,1.5e-05
"Croton perspeciosus","perennial",7,5.665198,0.019665,0.007433,2.9e-05
"Croton piluliferus","no_life_form_on_database",13,5.67248,0.008931,0.002477,1.5e-05
"Croton piptocalyx","perennial",12,5.682879,0.012966,0.003743,1.7e-05
"Croton poecilanthus","perennial",1,5.703949,NA,NA,2e-04
"Croton poilanei","perennial",10,5.696485,0.009214,0.002914,2e-05
"Croton polyandrus","perennial",14,5.69917,0.003773,0.001008,1.4e-05
"Croton pottsii var. pottsii","perennial",49,5.67342,0.00979,0.001399,4e-06
"Croton pottsii var. thermophilus","perennial",2,5.688838,0.001436,0.001015,1e-04
"Croton priscus","perennial",3,5.682827,0.006817,0.003936,6.7e-05
"Croton pseudofragrans","perennial",4,5.69575,0.001412,0.000706,5e-05
"Croton pseudoniveus","perennial",26,5.693658,0.011368,0.002229,8e-06
"Croton pulcher","perennial",NA,NA,NA,NA,NA
"Croton punctatus","perennial",84,5.691718,0.010631,0.00116,2e-06
"Croton pungens","perennial",21,5.674234,0.016412,0.003581,1e-05
"Croton purdiei","perennial",5,5.668498,0.009618,0.004301,4e-05
"Croton pycnocephalus","perennial",10,5.672697,0.004113,0.001301,2e-05
"Croton quercetorum","perennial",NA,NA,NA,NA,NA
"Croton ramillatus","perennial",10,5.691189,0.010432,0.003299,2e-05
"Croton redolens","perennial",5,5.692665,0.007586,0.003393,4e-05
"Croton reflexifolius","perennial",61,5.691806,0.010122,0.001296,3e-06
"Croton repens","perennial",48,5.690918,0.008154,0.001177,4e-06
"Croton rimbachii","perennial",7,5.665158,0.01154,0.004362,2.9e-05
"Croton ripensis","perennial",NA,NA,NA,NA,NA
"Croton robustus","perennial",13,5.699691,0.00639,0.001772,1.5e-05
"Croton roraimensis","perennial",4,5.678957,0.016733,0.008367,5e-05
"Croton rosmarinoides","perennial",6,5.700887,0.002241,0.000915,3.3e-05
"Croton rottlerifolius","perennial",10,5.68696,0.005786,0.00183,2e-05
"Croton roxanae","perennial",20,5.690958,0.011287,0.002524,1e-05
"Croton roxburghii","perennial",NA,NA,NA,NA,NA
"Croton ruizianus","perennial",16,5.670447,0.018843,0.004711,1.3e-05
"Croton sacaquinha","perennial",NA,NA,NA,NA,NA
"Croton saltensis","perennial",14,5.668863,0.015136,0.004045,1.4e-05
"Croton salutaris","perennial",16,5.682458,0.005848,0.001462,1.3e-05
"Croton sampatik","perennial",51,5.695431,0.008152,0.001142,4e-06
"Croton sapiifolius","perennial",1,5.696254,NA,NA,2e-04
"Croton scaber","perennial",2,5.685448,0.00144,0.001018,1e-04
"Croton schiedeanus","perennial",124,5.695225,0.008371,0.000752,2e-06
"Croton sellowii","perennial",26,5.697353,0.007087,0.00139,8e-06
"Croton serratifolius","perennial",32,5.681065,0.009755,0.001724,6e-06
"Croton setiger","annual",62,5.662167,0.01201,0.001525,3e-06
"Croton skutchii","no_life_form_on_database",4,5.685771,0.006858,0.003429,5e-05
"Croton smithianus","perennial",28,5.687748,0.012427,0.002348,7e-06
"Croton socotranus","perennial",2,5.699266,0.005209,0.003683,1e-04
"Croton soliman","perennial",20,5.692619,0.008586,0.00192,1e-05
"Croton sonorae","perennial",39,5.686878,0.009181,0.00147,5e-06
"Croton soratensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton sousae","perennial",3,5.696474,0.003498,0.00202,6.7e-05
"Croton speciosus","perennial",NA,NA,NA,NA,NA
"Croton sphaerogynus","perennial",10,5.692645,0.004606,0.001457,2e-05
"Croton spruceanus","perennial",26,5.696713,0.006313,0.001238,8e-06
"Croton stellatopilosus","perennial",NA,NA,NA,NA,NA
"Croton stipulaceus","perennial",7,5.691029,0.020287,0.007668,2.9e-05
"Croton suaveolens","perennial",23,5.671627,0.01239,0.002583,9e-06
"Croton suberosus","perennial",18,5.69597,0.011285,0.00266,1.1e-05
"Croton subpannosus","perennial",25,5.679808,0.009505,0.001901,8e-06
"Croton sutup","perennial",4,5.699772,0.002754,0.001377,5e-05
"Croton suyapensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton tabascensis","perennial",3,5.68834,0.011898,0.006869,6.7e-05
"Croton tenuilobus","perennial",NA,NA,NA,NA,NA
"Croton texensis","annual",180,5.663066,0.014761,0.0011,1e-06
"Croton thomasii","perennial",3,5.694454,0.004863,0.002808,6.7e-05
"Croton tiglium","perennial",98,5.686268,0.013072,0.00132,2e-06
"Croton tonduzii","perennial",2,5.69641,0.006886,0.004869,1e-04
"Croton torreyanus","no_life_form_on_database",23,5.679514,0.010955,0.002284,9e-06
"Croton trichotomus","perennial",15,5.690689,0.009451,0.00244,1.3e-05
"Croton tricolor","perennial",53,5.69455,0.006903,0.000948,4e-06
"Croton trigonocarpus","perennial",1,5.695582,NA,NA,2e-04
"Croton triqueter","perennial",121,5.691216,0.008092,0.000736,2e-06
"Croton urucurana","perennial",168,5.691041,0.008308,0.000641,1e-06
"Croton varelae","annual",NA,NA,NA,NA,NA
"Croton velutinus","perennial",11,5.689246,0.006984,0.002106,1.8e-05
"Croton verapazensis","perennial",1,5.677952,NA,NA,2e-04
"Croton vernicosus","perennial",NA,NA,NA,NA,NA
"Croton verreauxii","perennial",23,5.675439,0.010784,0.002249,9e-06
"Croton virletianus","perennial",7,5.673735,0.011251,0.004252,2.9e-05
"Croton vitifolius","no_life_form_on_database",2,5.685106,0.003362,0.002377,1e-04
"Croton wallichii","perennial",NA,NA,NA,NA,NA
"Croton watsonii","perennial",15,5.693923,0.006969,0.001799,1.3e-05
"Croton websteri","perennial",3,5.662526,0.009438,0.005449,6.7e-05
"Croton wigginsii","perennial",16,5.691069,0.007921,0.00198,1.3e-05
"Croton willdenowii","annual",66,5.666629,0.009427,0.00116,3e-06
"Croton wilsonii","no_life_form_on_database",NA,NA,NA,NA,NA
"Croton xalapensis","perennial",47,5.686145,0.009053,0.001321,4e-06
"Croton yavitensis","perennial",14,5.696005,0.0085,0.002272,1.4e-05
"Croton yecorensis","perennial",2,5.667462,0.003177,0.002246,1e-04
"Croton ynesae","perennial",NA,NA,NA,NA,NA
"Croton yucatanensis","perennial",13,5.697116,0.005918,0.001641,1.5e-05
"Croton zambesicus","perennial",23,5.697675,0.007117,0.001484,9e-06
