"species","life_form"
"Impatiens wilksiana Stevart, S.B.Janssens & Eb.Fisch.","perennial"
"Impatiens issembei S.B.Janssens, Stevart & Eb.Fisch.","perennial"
"Impatiens hians Hook.fil.","perennial"
"Impatiens tinctoria A.Rich.","perennial"
"Impatiens columbaria Bos","no_life_form_on_database"
"Impatiens palpebrata Hook.fil.","no_life_form_on_database"
"Impatiens pseudomacroptera Grey-Wilson","perennial"
"Impatiens macroptera Hook.fil.","no_life_form_on_database"
"Impatiens mackeyana Hook.fil.","no_life_form_on_database"
"Impatiens manteroana Exell","no_life_form_on_database"
"Impatiens buccinalis Hook.fil.","perennial"
"Impatiens thomensis Exell","no_life_form_on_database"
"Impatiens circaeoides Wall.","no_life_form_on_database"
"Impatiens garrettii Craib","no_life_form_on_database"
"Impatiens trichosepala Y.L.Chen","annual"
"Impatiens kamtilongensis Toppin","no_life_form_on_database"
"Impatiens napoensis Y.L.Chen","annual"
"Impatiens begoniifolia S.Akiyama & H.Ohba","annual"
"Impatiens batanggadisensis Utami","no_life_form_on_database"
"Impatiens rubricaulis Utami","no_life_form_on_database"
"Impatiens pyrrhotricha Miq.","no_life_form_on_database"
"Impatiens diepenhorstii Miq.","no_life_form_on_database"
"Impatiens ekapaksiana Utami","no_life_form_on_database"
"Impatiens kerinciensis Utami","no_life_form_on_database"
"Impatiens elephanticeps Grey-Wilson","no_life_form_on_database"
"Impatiens kunyitensis Utami","no_life_form_on_database"
"Impatiens chonoceras Hassk.","no_life_form_on_database"
"Impatiens pilosivittata Grey-Wilson","no_life_form_on_database"
"Impatiens phahompokensis T.Shimizu & Suksathan","no_life_form_on_database"
"Impatiens sidikalangensis Grey-Wilson","no_life_form_on_database"
"Impatiens junghuhnii Miq.","no_life_form_on_database"
"Impatiens acehensis Grey-Wilson","no_life_form_on_database"
"Impatiens tapanuliensis Grey-Wilson","no_life_form_on_database"
"Impatiens yingjiangensis S.Akiyama & H.Ohba","annual"
"Impatiens monticola Hook.fil.","no_life_form_on_database"
"Impatiens mengtszeana Hook.","no_life_form_on_database"
"Impatiens xanthina Comber","annual"
"Impatiens coelotropis C.E.C.Fisch.","perennial"
"Impatiens campanulata Wight","perennial"
"Impatiens disotis Hook.fil.","annual"
"Impatiens grandis B.Heyne ex Wall.","perennial"
"Impatiens grandiflora Hemsl.","no_life_form_on_database"
"Impatiens modesta Wight","perennial"
"Impatiens acaulis Arn.","perennial"
"Impatiens levingei Gamble ex Hook.f.","perennial"
"Impatiens scapiflora B.Heyne ex Roxb.","perennial"
"Impatiens wightiana Bedd.","perennial"
"Impatiens maculata Wight","perennial"
"Impatiens uncinata Wight","annual"
"Impatiens viscida Wight","perennial"
"Impatiens goughii Wight","annual"
"Impatiens viscosa Bedd.","annual"
"Impatiens cordata Wight","perennial"
"Impatiens henslowiana Arn.","perennial"
"Impatiens phoenicea Bedd.","perennial"
"Impatiens johnii E.Barnes","perennial"
"Impatiens munronii Wight","perennial"
"Impatiens neomunronii L.Joseph & Bhaskar","no_life_form_on_database"
"Impatiens rubrostriata Hook.fil.","annual"
"Impatiens discolor DC.","perennial"
"Impatiens conchibracteata Y.L.Chen & Y.Q.Lu","annual"
"Impatiens duclouxii Hook.fil.","perennial"
"Impatiens puberula DC.","annual"
"Impatiens flanaganae Hemsl.","no_life_form_on_database"
"Impatiens fischeri Warb.","perennial"
"Impatiens teitensis Grey-Wilson","perennial"
"Impatiens rothii Hook.fil.","perennial"
"Impatiens gordonii Horne ex Baker","perennial"
"Impatiens repens Moon","perennial"
"Impatiens arguta Hook.fil. & Thomson","perennial"
"Impatiens stenosepala E.Pritz.","annual"
"Impatiens tribuana Utami & Nurainas","no_life_form_on_database"
"Impatiens adenioides Suksathan & Keerat.","no_life_form_on_database"
"Impatiens opinata Craib","perennial"
"Impatiens mirabilis Hook.fil.","perennial"
"Impatiens phengklaii T.Shimizu & Suksathan","perennial"
"Impatiens charisma Suksathan & Keerat.","no_life_form_on_database"
"Impatiens sirindhorniae Triboun & Suksathan","no_life_form_on_database"
"Impatiens chumphonensis T.Shimizu","no_life_form_on_database"
"Impatiens putii Craib","no_life_form_on_database"
"Impatiens peltata Hook.f.","no_life_form_on_database"
"Impatiens parishii Hook.fil.","perennial"
"Impatiens kerriae Craib","perennial"
"Impatiens alboflava Miq.","no_life_form_on_database"
"Impatiens larsenii T.Shimizu","no_life_form_on_database"
"Impatiens spectabilis Triboun & Suksathan","no_life_form_on_database"
"Impatiens nalampoonii Shimizu","no_life_form_on_database"
"Impatiens daraneenae Suksathan & Triboun","no_life_form_on_database"
"Impatiens ruthiae Suksathan & Triboun","no_life_form_on_database"
"Impatiens psittacina Hook.fil.","annual"
"Impatiens namkatensis T.Shimizu","no_life_form_on_database"
"Impatiens tribounii T.Shimizu & Suksathan","no_life_form_on_database"
"Impatiens bonii Hook.fil.","no_life_form_on_database"
"Impatiens charanii T.Shimizu","no_life_form_on_database"
"Impatiens kanburiensis T.Shimizu","no_life_form_on_database"
"Impatiens vaughanii Hook.fil.","no_life_form_on_database"
"Impatiens macrosepala Hook.fil.","no_life_form_on_database"
"Impatiens calcicola Craib","no_life_form_on_database"
"Impatiens salaengensis T.Shimizu","no_life_form_on_database"
"Impatiens tigrina Suksathan & Triboun","no_life_form_on_database"
"Impatiens scortechinii Hook.f.","no_life_form_on_database"
"Impatiens damrongii Shimizu","no_life_form_on_database"
"Napoleonaea imperialis P.Beauv.","perennial"
"Napoleonaea talbotii Baker f.","perennial"
"Napoleonaea vogelii Hook. & Planch.","perennial"
"Asteranthos brasiliensis Desf.","perennial"
"Rhaptopetalum beguei Mangenot","perennial"
"Rhaptopetalum coriaceum Oliv.","perennial"
"Oubanguia laurifolia (Pierre) Tiegh. Tiegh. (Pierre)","perennial"
"Oubanguia alata Baker f.","perennial"
"Scytopetalum tieghemii (A.Chev.) Hutch. & Dalziel Hutch. & Dalziel (A.Chev.)","perennial"
"Scytopetalum klaineanum Pierre","perennial"
"Foetidia obliqua Blume","perennial"
"Foetidia asymmetrica H.Perrier","perennial"
"Foetidia mauritiana Lam.","perennial"
"Planchonia valida (Blume) Blume Blume (Blume)","perennial"
"Planchonia careya (F.Muell.) R.Knuth R.Knuth (F.Muell.)","perennial"
"Careya arborea Roxb.","perennial"
"Barringtonia racemosa Roxb.","perennial"
"Barringtonia apiculata Lauterb.","perennial"
"Barringtonia pendula (Griff.) Kurz Kurz (Griff.)","perennial"
"Barringtonia fusicarpa Hu","perennial"
"Barringtonia edulis Seem.","perennial"
"Barringtonia acutangula Blume","perennial"
"Barringtonia norshamiae Prance","perennial"
"Barringtonia asiatica (L.) Kurz Kurz (L.)","perennial"
"Barringtonia calyptrata (Miers) R.Br. R.Br. (Miers)","no_life_form_on_database"
"Barringtonia novae-hiberniae Lauterb.","perennial"
"Petersianthus africanus (Welw. ex Benth. & Hook.f.) Merr. Merr. (Welw. ex Benth. & Hook.f.)","no_life_form_on_database"
"Chydenanthus excelsus (Blume) Miers Miers (Blume)","perennial"
"Grias cauliflora L.","perennial"
"Grias peruviana Miers","perennial"
"Grias multinervia Cuatrec.","perennial"
"Gustavia hexapetala Hook.","perennial"
"Gustavia dubia (Kunth) O.Berg O.Berg (Kunth)","perennial"
"Gustavia augusta L.","perennial"
"Gustavia monocaulis S.A.Mori","perennial"
"Gustavia superba (Kunth) O.Berg O.Berg (Kunth)","perennial"
"Gustavia longifolia Poepp. ex O.Berg","perennial"
"Gustavia macarenensis Philipson","perennial"
"Gustavia speciosa (Kunth) DC. DC. (Kunth)","perennial"
"Gustavia grandibracteata Croat & S.A.Mori","perennial"
"Couroupita subsessilis Pilg.","perennial"
"Couroupita guianensis Aubl.","perennial"
"Couroupita nicaraguarensis DC.","perennial"
"Cariniana domestica (Mart.) Miers Miers (Mart.)","perennial"
"Cariniana estrellensis (Raddi) Kuntze Kuntze (Raddi)","perennial"
"Cariniana rubra Gardner ex Miers","perennial"
"Allantoma pluriflora S.A.Mori, Ya Y.Huang & Prance","perennial"
"Cariniana legalis (Mart.) Kuntze Kuntze (Mart.)","perennial"
"Cariniana ianeirensis R.Knuth","perennial"
"Couratari scottmorii Prance","perennial"
"Couratari macrosperma A.C.Sm.","perennial"
"Couratari stellata A.C.Sm.","perennial"
"Gustavia poeppigiana O.Berg","perennial"
"Allantoma integrifolia (Ducke) S.A.Mori, Ya Y.Huang & Prance S.A.Mori, Ya Y.Huang & Prance (Ducke)","perennial"
"Allantoma decandra (Ducke) S.A.Mori, Ya Y.Huang & Prance S.A.Mori, Ya Y.Huang & Prance (Ducke)","perennial"
"Allantoma lineata (Mart. ex O.Berg) Miers Miers (Mart. ex O.Berg)","perennial"
"Couratari tauari O.Berg","perennial"
"Couratari guianensis Aubl.","perennial"
"Couratari oblongifolia Ducke & R.Knuth","perennial"
"Couratari calycina Sandwith","perennial"
"Couratari tenuicarpa A.C.Sm.","perennial"
"Couratari gloriosa Sandwith","perennial"
"Couratari multiflora (Sm.) Eyma Eyma (Sm.)","perennial"
"Corythophora alta R.Knuth","perennial"
"Corythophora rimosa W.A.Rodrigues","perennial"
"Corythophora labriculata (Eyma) S.A.Mori & Prance S.A.Mori & Prance (Eyma)","perennial"
"Corythophora amapaensis Pires ex S.A.Mori & Prance","perennial"
"Eschweilera integrifolia (Ruiz & Pav. ex Miers) R.Knuth R.Knuth (Ruiz & Pav. ex Miers)","perennial"
"Eschweilera cyathiformis S.A.Mori","perennial"
"Eschweilera atropetiolata S.A.Mori","perennial"
"Eschweilera chartaceifolia S.A.Mori","perennial"
"Eschweilera grandiflora (Aubl.) Sandwith Sandwith (Aubl.)","perennial"
"Eschweilera ovata (Cambess.) Mart. Mart. (Cambess.)","perennial"
"Eschweilera hondurensis Standl.","perennial"
"Eschweilera biflava S.A.Mori","perennial"
"Eschweilera subglandulosa (Steud. ex O.Berg) Miers Miers (Steud. ex O.Berg)","perennial"
"Eschweilera decolorans Sandwith","perennial"
"Eschweilera pedicellata (Rich.) S.A.Mori S.A.Mori (Rich.)","perennial"
"Eschweilera wachenheimii (Benoist) Sandwith Sandwith (Benoist)","perennial"
"Eschweilera coriacea Mart.","perennial"
"Eschweilera parviflora (Aubl.) Miers Miers (Aubl.)","perennial"
"Eschweilera micrantha (O.Berg) Miers Miers (O.Berg)","perennial"
"Eschweilera alata A.C.Sm.","perennial"
"Eschweilera sagotiana Miers","perennial"
"Eschweilera parvifolia Mart. ex DC.","perennial"
"Eschweilera rankiniae S.A.Mori","perennial"
"Eschweilera pseudodecolorans S.A.Mori","perennial"
"Eschweilera truncata A.C.Sm.","perennial"
"Eschweilera albiflora (DC.) Miers Miers (DC.)","perennial"
"Eschweilera amazonica R.Knuth","perennial"
"Eschweilera collina Eyma","perennial"
"Eschweilera apiculata (Miers) A.C.Sm. A.C.Sm. (Miers)","perennial"
"Eschweilera laevicarpa S.A.Mori","perennial"
"Eschweilera bracteosa (Poepp. ex O.Berg) Miers Miers (Poepp. ex O.Berg)","perennial"
"Eschweilera juruensis R.Knuth","perennial"
"Eschweilera mexicana T.Wendt, S.A.Mori & Prance","perennial"
"Eschweilera neei S.A.Mori","perennial"
"Eschweilera tenuifolia (O.Berg) Miers Miers (O.Berg)","perennial"
"Lecythis mesophylla S.A.Mori","perennial"
"Eschweilera tessmannii R.Knuth","perennial"
"Eschweilera caudiculata R.Knuth","perennial"
"Eschweilera andina (Rusby) J.F.Macbr. J.F.Macbr. (Rusby)","perennial"
"Eschweilera rimbachii Standl.","perennial"
"Eschweilera ovalifolia (DC.) Nied. Nied. (DC.)","perennial"
"Eschweilera odora (Poepp. ex O.Berg) Miers Miers (Poepp. ex O.Berg)","no_life_form_on_database"
"Eschweilera sclerophylla Cuatrec.","perennial"
"Eschweilera longirachis S.A.Mori","no_life_form_on_database"
"Eschweilera jacquelyniae S.A.Mori","perennial"
"Eschweilera amplexifolia S.A.Mori","perennial"
"Eschweilera pachyderma Cuatrec.","perennial"
"Eschweilera calyculata Pittier","perennial"
"Eschweilera panamensis Pittier","perennial"
"Eschweilera aguilarii S.A.Mori","perennial"
"Eschweilera sessilis A.C.Sm.","perennial"
"Eschweilera nana (O.Berg) Miers Miers (O.Berg)","perennial"
"Eschweilera alvimii S.A.Mori","perennial"
"Lecythis confertiflora (A.C.Sm.) S.A.Mori S.A.Mori (A.C.Sm.)","perennial"
"Lecythis persistens Sagot","perennial"
"Lecythis idatimon Aubl.","perennial"
"Lecythis corrugata Poit.","perennial"
"Eschweilera antioquensis Dugand & H.Daniel","perennial"
"Lecythis pneumatophora S.A.Mori","perennial"
"Eschweilera roraimensis S.A.Mori","perennial"
"Lecythis schwackei (R.Knuth) S.A.Mori S.A.Mori (R.Knuth)","perennial"
"Lecythis lurida (Miers) S.A.Mori S.A.Mori (Miers)","perennial"
"Eschweilera tetrapetala S.A.Mori","perennial"
"Lecythis lanceolata Poir.","perennial"
"Lecythis zabucajo Aubl.","perennial"
"Lecythis ampla Miers","perennial"
"Lecythis pisonis Cambess.","perennial"
"Eschweilera amazoniciformis S.A.Mori","perennial"
"Eschweilera romeu-cardosoi S.A.Mori","no_life_form_on_database"
"Lecythis prancei S.A.Mori","perennial"
"Lecythis barnebyi S.A.Mori","perennial"
"Lecythis poiteaui O.Berg","perennial"
"Bertholletia excelsa Bonpl.","perennial"
"Lecythis ollaria Loefl.","perennial"
"Lecythis minor Jacq.","perennial"
"Lecythis tuyrana Pittier","perennial"
"Lecythis retusa Spruce ex O.Berg","perennial"
"Lecythis chartacea O.Berg","perennial"
"Lecythis alutacea (A.C.Sm.) S.A.Mori S.A.Mori (A.C.Sm.)","perennial"
"Lecythis brancoensis (R.Knuth) S.A.Mori S.A.Mori (R.Knuth)","perennial"
"Lecythis gracieana S.A.Mori","perennial"
"Lecythis parvifructa S.A.Mori","perennial"
"Lecythis rorida O.Berg","no_life_form_on_database"
"Eschweilera congestiflora (Benoist) Eyma Eyma (Benoist)","perennial"
"Eschweilera simiorum (Benoist) Eyma Eyma (Benoist)","perennial"
"Lecythis holcogyne (Sandwith) S.A.Mori S.A.Mori (Sandwith)","perennial"
"Cariniana micrantha Ducke","perennial"
"Cariniana pyriformis Miers","perennial"
"Mitrastemon kanehirai Yamam.","no_life_form_on_database"
"Mitrastemon yamamotoi Makino","perennial"
"Sarcosperma kachinense Cowan","perennial"
"Sarcosperma laurinum (Benth.) Hook.f. Hook.f. (Benth.)","perennial"
"Eberhardtia tonkinensis Lecomte","perennial"
"Eberhardtia aurata (Pierre ex Dubard) Lecomte Lecomte (Pierre ex Dubard)","perennial"
"Northia seychellana Hook.f.","perennial"
"Capurodendron sakalavum Aubrév.","perennial"
"Capurodendron nodosum Aubrév.","perennial"
"Capurodendron greveanum Aubrév.","perennial"
"Capurodendron pseudoterminalia Aubrév.","perennial"
"Capurodendron bakeri (Scott Elliot) Aubrév. Aubrév. (Scott Elliot)","perennial"
"Capurodendron mandrarense Aubrév.","perennial"
"Capurodendron microphyllum (Scott Elliot) Aubrév. Aubrév. (Scott Elliot)","perennial"
"Capurodendron androyense Aubrév.","perennial"
"Capurodendron delphinense Aubrév.","perennial"
"Neolemonniera clitandrifolia (A.Chev.) Heine Heine (A.Chev.)","no_life_form_on_database"
"Lecomtedoxa klaineana (Pierre ex Engl.) Pierre Pierre (Pierre ex Engl.)","no_life_form_on_database"
"Diploknema butyracea (Roxb.) H.J.Lam H.J.Lam (Roxb.)","perennial"
"Diploknema siamensis H.R.Fletcher","perennial"
"Madhuca fulva (Thwaites) J.F.Macbr. J.F.Macbr. (Thwaites)","no_life_form_on_database"
"Madhuca microphylla (Hook.) Alston Alston (Hook.)","no_life_form_on_database"
"Burckella pachyphylla (K.Krause) H.J.Lam H.J.Lam (K.Krause)","no_life_form_on_database"
"Madhuca palembanica (Miq.) Forman Forman (Miq.)","no_life_form_on_database"
"Madhuca oblongifolia (Merr.) Merr. Merr. (Merr.)","no_life_form_on_database"
"Madhuca sericea (Miq.) S.Moore S.Moore (Miq.)","no_life_form_on_database"
"Madhuca elmeri Merr. ex H.J.Lam","no_life_form_on_database"
"Madhuca sarawakensis (Pierre ex Dubard) H.J.Lam H.J.Lam (Pierre ex Dubard)","no_life_form_on_database"
"Madhuca kompongsonensis Aubrév.","no_life_form_on_database"
"Madhuca korthalsii (Pierre ex Burck) H.J.Lam H.J.Lam (Pierre ex Burck)","no_life_form_on_database"
"Madhuca malaccensis (C.B.Clarke) H.J.Lam H.J.Lam (C.B.Clarke)","no_life_form_on_database"
"Madhuca laurifolia (King & Gamble) H.J.Lam H.J.Lam (King & Gamble)","no_life_form_on_database"
"Madhuca leucodermis (K.Krause) H.J.Lam H.J.Lam (K.Krause)","no_life_form_on_database"
"Bemangidia lowryi L.Gaut.","perennial"
"Madhuca pallida (Burck) Baehni Baehni (Burck)","no_life_form_on_database"
"Madhuca curtisii (King & Gamble) Ridl. Ridl. (King & Gamble)","no_life_form_on_database"
"Madhuca erythrophylla (King & Gamble) H.J.Lam H.J.Lam (King & Gamble)","no_life_form_on_database"
"Madhuca lancifolia (Burck) H.J.Lam H.J.Lam (Burck)","no_life_form_on_database"
"Madhuca kunstleri (Brace ex King & Gamble) H.J.Lam H.J.Lam (Brace ex King & Gamble)","no_life_form_on_database"
"Madhuca barbata T.D.Penn.","no_life_form_on_database"
"Madhuca kuchingensis Yii & P.Chai","no_life_form_on_database"
"Madhuca kingiana (Brace ex King & Gamble) H.J.Lam H.J.Lam (Brace ex King & Gamble)","no_life_form_on_database"
"Madhuca prolixa (Pierre ex Dubard) Yii & P.Chai Yii & P.Chai (Pierre ex Dubard)","no_life_form_on_database"
"Madhuca motleyana (de Vriese) J.F.Macbr. J.F.Macbr. (de Vriese)","no_life_form_on_database"
"Payena maingayi C.B.Clarke","perennial"
"Payena acuminata (Blume) Pierre Pierre (Blume)","perennial"
"Payena ferruginea J.T.Pereira","perennial"
"Payena lucida A.DC.","perennial"
"Payena obscura Burck","perennial"
"Payena leerii (Teijsm. & Binn.) Kurz Kurz (Teijsm. & Binn.)","perennial"
"Burckella polymera P.Royen","perennial"
"Burckella macropoda (K.Krause) H.J.Lam H.J.Lam (K.Krause)","perennial"
"Madhuca longifolia (J.Koenig ex L.) J.F.Macbr. J.F.Macbr. (J.Koenig ex L.)","no_life_form_on_database"
"Madhuca hainanensis Chun & F.C.How","no_life_form_on_database"
"Isonandra perakensis King & Gamble","no_life_form_on_database"
"Isonandra compta Dubard","no_life_form_on_database"
"Isonandra lanceolata Wight","no_life_form_on_database"
"Madhuca crassipes (Pierre ex Becc.) H.J.Lam H.J.Lam (Pierre ex Becc.)","no_life_form_on_database"
"Madhuca utilis (Ridl.) H.J.Lam H.J.Lam (Ridl.)","no_life_form_on_database"
"Palaquium impressinervium Ng","no_life_form_on_database"
"Palaquium clarkeanum King & Gamble","perennial"
"Palaquium sumatranum Burck","perennial"
"Palaquium rostratum (Miq.) Burck Burck (Miq.)","perennial"
"Palaquium rigidum Pierre ex Dubard","perennial"
"Palaquium pseudorostratum H.J.Lam","perennial"
"Palaquium microphyllum King & Gamble","perennial"
"Palaquium rufolanigerum P.Royen","perennial"
"Palaquium formosanum Hayata","perennial"
"Palaquium dasyphyllum Pierre ex Dubard","perennial"
"Palaquium sericeum H.J.Lam","perennial"
"Palaquium calophyllum (Teijsm. & Binn.) Pierre Pierre (Teijsm. & Binn.)","perennial"
"Palaquium leiocarpum Boerl.","perennial"
"Palaquium oxleyanum Pierre","perennial"
"Palaquium eriocalyx H.J.Lam","perennial"
"Aulandra longifolia H.J.Lam","perennial"
"Diploknema oligomera H.J.Lam","perennial"
"Palaquium gutta (Hook.) Baill. Baill. (Hook.)","no_life_form_on_database"
"Palaquium cryptocariifolium P.Royen","perennial"
"Palaquium herveyi King & Gamble","perennial"
"Palaquium ridleyi King & Gamble","perennial"
"Palaquium hexandrum (Griff.) Baill. Baill. (Griff.)","perennial"
"Palaquium walsurifolium Pierre ex Dubard","perennial"
